DataJamID,RECORD_ID,YEAR,MONTH,Gas_USE_kBtu
21397,663199,2010,07,700
21397,663200,2010,08,600
21397,663201,2010,09,600
21397,663202,2010,10,700
21397,663203,2010,11,700
21397,663204,2010,12,10300
21398,663205,2010,01,4400
21398,663206,2010,02,7200
21398,663207,2010,03,7600
21398,663208,2010,04,2400
21398,663209,2010,05,1500
21398,663210,2010,06,1400
21398,663211,2010,07,1200
21398,663212,2010,08,1200
21398,663213,2010,09,1400
21398,663214,2010,10,900
21398,663215,2010,11,1500
21398,663216,2010,12,2500
21413,663217,2010,01,9900
21413,663218,2010,02,8300
21413,663219,2010,03,12800
21413,663220,2010,04,3800
21413,663221,2010,05,1700
21413,663222,2010,06,1000
21413,663223,2010,07,1300
21413,663224,2010,08,1200
21413,663225,2010,09,800
21413,663226,2010,10,1300
21413,663227,2010,11,1200
21413,663228,2010,12,6000
21422,663229,2010,01,12000
21422,663230,2010,02,13800
21422,663231,2010,03,15600
21422,663232,2010,04,5400
21422,663233,2010,05,1400
21422,663234,2010,06,900
21422,663235,2010,07,800
21422,663236,2010,08,700
21422,663237,2010,09,700
21422,663238,2010,10,300
21422,663239,2010,11,1300
21422,663240,2010,12,7200
21430,663241,2010,01,7300
21430,663242,2010,02,5600
21430,663243,2010,03,7600
21430,663244,2010,04,2500
21430,663245,2010,05,1400
21430,663246,2010,06,1000
21430,663247,2010,07,900
21430,663248,2010,08,1000
21430,663249,2010,09,700
21430,663250,2010,10,900
21430,663251,2010,11,900
21430,663252,2010,12,2800
21433,663253,2010,01,4700
21433,663254,2010,02,6600
21433,663255,2010,03,5300
21433,663256,2010,04,3500
21433,663257,2010,05,3300
21433,663258,2010,06,2300
21433,663259,2010,07,2300
21433,663260,2010,08,1700
21433,663261,2010,09,2200
21433,663262,2010,10,2300
21433,663263,2010,11,2000
21433,663264,2010,12,2900
21439,663265,2010,01,15500
21439,663266,2010,02,9700
21439,663267,2010,03,10400
21439,663268,2010,04,3100
21439,663269,2010,05,800
21439,663270,2010,06,600
21439,663271,2010,07,600
21439,663272,2010,08,700
21439,663273,2010,09,800
21439,663274,2010,10,900
21439,663275,2010,11,3100
21439,663276,2010,12,8900
21444,663277,2010,01,6900
21444,663278,2010,02,8400
21444,663279,2010,03,9400
21444,663280,2010,04,2600
21444,663281,2010,05,1500
21444,663282,2010,06,600
21444,663283,2010,07,600
21444,663284,2010,08,500
21444,663285,2010,09,600
21444,663286,2010,10,500
21444,663287,2010,11,600
21444,663288,2010,12,3900
21446,663289,2010,01,9900
21446,663290,2010,02,8500
21446,663291,2010,03,9700
21446,663292,2010,04,1000
21446,663293,2010,05,100
21446,663294,2010,06,100
21446,663295,2010,07,100
21446,663296,2010,09,100
21446,663297,2010,10,100
21446,663298,2010,11,100
21446,663299,2010,12,2800
21452,663300,2010,01,11500
21452,663301,2010,02,5400
21452,663302,2010,03,7200
21452,663303,2010,04,2900
21452,663304,2010,05,2300
21452,663305,2010,06,1600
21452,663306,2010,07,1900
21452,663307,2010,08,1400
21452,663308,2010,09,1500
21452,663309,2010,10,1700
21452,663310,2010,11,2000
21452,663311,2010,12,5800
21453,663312,2010,01,9200
21453,663313,2010,02,9200
21453,663314,2010,03,10100
21453,663315,2010,04,2600
21453,663316,2010,05,800
21453,663317,2010,06,700
21453,663318,2010,07,800
21453,663319,2010,08,600
21453,663320,2010,09,600
21453,663321,2010,10,600
21453,663322,2010,11,700
21453,663323,2010,12,4700
21455,663324,2010,01,10200
21455,663325,2010,02,7700
21455,663326,2010,03,10700
21455,663327,2010,04,2200
21455,663328,2010,05,1500
21455,663329,2010,06,1300
21455,663330,2010,07,1400
21455,663331,2010,08,1300
21455,663332,2010,09,1300
21455,663333,2010,10,1200
21455,663334,2010,11,1200
21455,663335,2010,12,4700
21458,663336,2010,01,6000
21458,663337,2010,02,2800
21458,663338,2010,03,3500
21458,663339,2010,04,1400
21458,663340,2010,05,700
21458,663341,2010,06,600
21458,663342,2010,07,500
21458,663343,2010,08,700
21458,663344,2010,09,500
21458,663345,2010,10,600
21458,663346,2010,11,1200
21458,663347,2010,12,3900
21467,663348,2010,01,10400
21467,663349,2010,02,1900
21467,663350,2010,03,5400
21467,663351,2010,04,2700
21467,663352,2010,05,1500
21467,663353,2010,06,1200
21467,663354,2010,07,1300
21467,663355,2010,08,1200
21467,663356,2010,09,1000
21467,663357,2010,10,1200
21467,663358,2010,11,2000
21467,663359,2010,12,6800
21479,663360,2010,01,8000
21479,663361,2010,02,4900
21479,663362,2010,03,5700
21479,663363,2010,04,2500
21479,663364,2010,05,1600
21479,663365,2010,06,1400
21479,663366,2010,07,1200
21479,663367,2010,08,900
21479,663368,2010,09,1300
21479,663369,2010,10,1300
21479,663370,2010,11,2000
21479,663371,2010,12,5100
21501,663372,2010,01,10000
21501,663373,2010,02,6300
21501,663374,2010,03,6500
21501,663375,2010,04,2200
21501,663376,2010,05,1300
21501,663377,2010,06,1000
21501,663378,2010,07,1000
21501,663379,2010,08,600
21501,663380,2010,09,1000
21501,663381,2010,10,1200
21501,663382,2010,11,2300
21501,663383,2010,12,6700
21514,663384,2010,01,900
21514,663385,2010,02,800
21514,663386,2010,03,900
21514,663387,2010,04,500
21514,663388,2010,05,600
21514,663389,2010,06,700
21514,663390,2010,07,500
21514,663391,2010,08,600
21514,663392,2010,09,500
21514,663393,2010,10,700
21514,663394,2010,11,600
21514,663395,2010,12,700
21520,663396,2010,01,7000
21520,663397,2010,02,5300
21520,663398,2010,03,3900
21520,663399,2010,04,1200
21520,663400,2010,05,900
21520,663401,2010,06,1000
21520,663402,2010,07,900
21520,663403,2010,08,900
21520,663404,2010,09,600
21520,663405,2010,10,800
21520,663406,2010,11,1800
21520,663407,2010,12,7200
21521,663408,2010,01,21500
21521,663409,2010,02,19900
21521,663410,2010,03,11200
21521,663411,2010,04,1700
21521,663412,2010,05,1300
21521,663413,2010,06,1800
21521,663414,2010,07,1600
21521,663415,2010,08,1800
21521,663416,2010,09,1500
21521,663417,2010,10,1300
21521,663418,2010,11,5900
21521,663419,2010,12,26900
21522,663420,2010,01,8200
21522,663421,2010,02,6700
21522,663422,2010,03,5200
21522,663423,2010,04,300
21522,663424,2010,05,100
21522,663425,2010,06,300
21522,663426,2010,07,200
21522,663427,2010,08,300
21522,663428,2010,09,300
21522,663429,2010,10,300
21522,663430,2010,11,2700
21522,663431,2010,12,10800
21532,662643,2010,01,7000
21532,662644,2010,02,6500
21532,662645,2010,03,7800
21532,662646,2010,04,2300
21532,662647,2010,05,500
21532,662648,2010,06,600
21532,662649,2010,07,500
21532,662650,2010,08,500
21532,662651,2010,09,600
21532,662652,2010,10,600
21532,662653,2010,11,500
21532,662654,2010,12,3800
21540,662655,2010,01,5600
21540,662656,2010,02,6400
21540,662657,2010,03,7700
21540,662658,2010,04,3300
21540,662659,2010,05,1500
21540,662660,2010,06,1000
21540,662661,2010,07,1300
21540,662662,2010,08,1400
21540,662663,2010,09,1200
21540,662664,2010,10,900
21540,662665,2010,11,1400
21540,662666,2010,12,4900
21548,662667,2010,01,4000
21548,662668,2010,02,3300
21548,662669,2010,03,3100
21548,662670,2010,04,1400
21548,662671,2010,05,1000
21548,662672,2010,06,900
21548,662673,2010,07,1000
21548,662674,2010,08,900
21548,662675,2010,09,800
21548,662676,2010,10,800
21548,662677,2010,11,1200
21548,662678,2010,12,2700
21569,662679,2010,01,13900
21569,662680,2010,02,14800
21569,662681,2010,03,15300
21569,662682,2010,04,7900
21569,662683,2010,05,4200
21569,662684,2010,06,1700
21569,662685,2010,07,1400
21569,662686,2010,08,1300
21569,662687,2010,09,1300
21569,662688,2010,10,1700
21569,662689,2010,11,5300
21569,662690,2010,12,13100
21574,662691,2010,01,7600
21574,662692,2010,02,6400
21574,662693,2010,03,5800
21574,662694,2010,04,2200
21574,662695,2010,05,1600
21574,662696,2010,06,1400
21574,662697,2010,07,1500
21574,662698,2010,08,1300
21574,662699,2010,09,1600
21574,662700,2010,10,1600
21574,662701,2010,11,2600
21574,662702,2010,12,6900
21586,662703,2010,01,700
21586,662704,2010,02,800
21586,662705,2010,03,900
21586,662706,2010,04,800
21586,662707,2010,05,900
21586,662708,2010,06,600
21586,662709,2010,07,400
21586,662710,2010,08,400
21586,662711,2010,09,500
21586,662712,2010,10,400
21586,662713,2010,11,600
21586,662714,2010,12,700
21613,662727,2010,01,6500
21613,662728,2010,02,6100
21613,662729,2010,03,7100
21613,662730,2010,04,1500
21613,662731,2010,05,800
21613,662732,2010,06,500
21613,662733,2010,07,600
21613,662734,2010,08,500
21613,662735,2010,09,500
21613,662736,2010,10,700
21613,662737,2010,11,900
21613,662738,2010,12,5000
21627,662739,2010,01,6500
21627,662740,2010,02,6000
21627,662741,2010,03,7500
21627,662742,2010,04,2200
21627,662743,2010,05,1400
21627,662744,2010,06,1200
21627,662745,2010,07,900
21627,662746,2010,08,900
21627,662747,2010,09,900
21627,662748,2010,10,900
21627,662749,2010,11,1000
21627,662750,2010,12,4200
21632,662751,2010,01,4700
21632,662752,2010,02,4400
21632,662753,2010,03,4900
21632,662754,2010,04,1200
21632,662755,2010,05,900
21632,662756,2010,06,100
21632,662757,2010,07,300
21632,662758,2010,08,500
21632,662759,2010,09,400
21632,662760,2010,10,400
21632,662761,2010,11,500
21632,662762,2010,12,2200
21639,662763,2010,01,13500
21639,662764,2010,02,13800
21639,662765,2010,03,15800
21639,662766,2010,04,6100
21639,662767,2010,05,3300
21639,662768,2010,06,3100
21639,662769,2010,07,3000
21639,662770,2010,08,2800
21639,662771,2010,09,2300
21639,662772,2010,10,2400
21639,662773,2010,11,2800
21639,662774,2010,12,12100
21671,662775,2010,01,10500
21671,662776,2010,02,6100
21671,662777,2010,03,6600
21671,662778,2010,04,2200
21671,662779,2010,05,1200
21671,662780,2010,06,900
21671,662781,2010,07,1000
21671,662782,2010,08,700
21671,662783,2010,09,1000
21671,662784,2010,10,1000
21671,662785,2010,11,1800
21671,662786,2010,12,6200
21673,662787,2010,01,16800
21673,662788,2010,02,10100
21673,662789,2010,03,10500
21673,662790,2010,04,3900
21673,662791,2010,05,900
21673,662792,2010,06,700
21673,662793,2010,07,600
21673,662794,2010,08,400
21673,662795,2010,09,600
21673,662796,2010,10,600
21673,662797,2010,11,2100
21673,662798,2010,12,8400
21674,662799,2010,01,18100
21674,662800,2010,02,12900
21674,662801,2010,03,8900
21674,662802,2010,04,1800
21674,662803,2010,05,1900
21674,662804,2010,06,1300
21674,662805,2010,07,1300
21674,662806,2010,08,1000
21674,662807,2010,09,1400
21674,662808,2010,10,1500
21674,662809,2010,11,1800
21674,662810,2010,12,12200
21682,662811,2010,01,8400
21682,662812,2010,02,7400
21682,662813,2010,03,7800
21682,662814,2010,04,4600
21682,662815,2010,05,300
21682,662816,2010,06,1300
21682,662817,2010,07,1900
21682,662818,2010,08,1500
21682,662819,2010,09,1700
21682,662820,2010,10,1600
21682,662821,2010,11,3300
21682,662822,2010,12,2600
21686,662823,2010,01,12900
21686,662824,2010,02,6200
21686,662825,2010,03,7900
21686,662826,2010,04,2600
21686,662827,2010,05,1600
21686,662828,2010,06,1600
21686,662829,2010,07,1600
21686,662830,2010,08,1300
21686,662831,2010,09,1600
21686,662832,2010,10,1400
21686,662833,2010,11,2300
21686,662834,2010,12,4800
21688,662835,2010,01,29900
21688,662836,2010,02,16300
21688,662837,2010,03,21500
21688,662838,2010,04,8000
21688,662839,2010,05,3400
21688,662840,2010,06,3300
21688,662841,2010,07,3400
21688,662842,2010,08,3100
21688,662843,2010,09,3600
21688,662844,2010,10,3600
21688,662845,2010,11,6500
21688,662846,2010,12,21100
21690,662847,2010,01,1500
21690,662848,2010,02,700
21690,662849,2010,03,800
21690,662850,2010,04,700
21690,662851,2010,05,500
21690,662852,2010,06,500
21690,662853,2010,07,400
21690,662854,2010,08,300
21690,662855,2010,09,300
21690,662856,2010,10,400
21690,662857,2010,11,500
21690,662858,2010,12,600
21691,662859,2010,01,10000
21691,662860,2010,02,7200
21691,662861,2010,03,5900
21691,662862,2010,04,1400
21691,662863,2010,05,1000
21691,662864,2010,06,900
21691,662865,2010,07,800
21691,662866,2010,08,700
21691,662867,2010,09,800
21691,662868,2010,10,900
21691,662869,2010,11,2100
21691,662870,2010,12,7800
21704,662871,2010,01,11200
21704,662872,2010,02,9500
21704,662873,2010,03,8700
21704,662874,2010,04,2700
21704,662875,2010,05,500
21704,662876,2010,06,400
21704,662877,2010,07,400
21704,662878,2010,08,400
21704,662879,2010,09,400
21704,662880,2010,10,1400
21704,662881,2010,11,4700
21704,662882,2010,12,12700
21706,662883,2010,01,11400
21706,662884,2010,02,5200
21706,662885,2010,03,5700
21706,662886,2010,04,2400
21706,662887,2010,05,2000
21706,662888,2010,06,1500
21706,662889,2010,07,1400
21706,662890,2010,08,1100
21706,662891,2010,09,1400
21706,662892,2010,10,4800
21706,662893,2010,11,1500
21706,662894,2010,12,6200
21708,662895,2010,01,12000
21708,662896,2010,02,10700
21708,662897,2010,03,7600
21708,662898,2010,04,2600
21708,662899,2010,05,1300
21708,662900,2010,06,1000
21708,662901,2010,07,1300
21708,662902,2010,08,700
21708,662903,2010,09,1400
21708,662904,2010,10,1500
21708,662905,2010,11,3900
21708,662906,2010,12,8400
21722,662907,2010,01,9000
21722,662908,2010,02,5100
21722,662909,2010,03,3200
21722,662910,2010,11,1200
21722,662911,2010,12,8300
21727,662912,2010,01,8400
21727,662913,2010,02,8900
21727,662914,2010,03,5000
21727,662915,2010,04,2000
21727,662916,2010,05,700
21727,662917,2010,06,400
21727,662918,2010,07,400
21727,662919,2010,08,700
21727,662920,2010,09,600
21727,662921,2010,10,700
21727,662922,2010,11,700
21727,662923,2010,12,2000
21729,662924,2010,01,1300
21729,662925,2010,02,1100
21729,662926,2010,03,300
21729,662927,2010,04,300
21729,662928,2010,05,300
21729,662929,2010,06,500
21729,662930,2010,07,900
21729,662931,2010,08,800
21729,662932,2010,09,700
21729,662933,2010,10,1200
21729,662934,2010,11,1900
21729,662935,2010,12,2600
21734,662936,2010,01,4500
21734,662937,2010,02,3900
21734,662938,2010,03,4400
21734,662939,2010,04,1000
21734,662940,2010,06,100
21734,662941,2010,07,100
21734,662942,2010,10,100
21734,662943,2010,11,100
21734,662944,2010,12,1200
21740,662945,2010,01,13000
21740,662946,2010,02,11900
21740,662947,2010,03,10700
21740,662948,2010,04,1700
21740,662949,2010,05,700
21740,662950,2010,06,800
21740,662951,2010,07,600
21740,662952,2010,08,700
21740,662953,2010,09,700
21740,662954,2010,10,900
21740,662955,2010,11,4100
21740,662956,2010,12,14100
21742,662957,2010,01,30700
21742,662958,2010,02,14800
21742,662959,2010,03,13200
21742,662960,2010,04,3400
21742,662961,2010,05,1600
21742,662962,2010,06,1100
21742,662963,2010,07,1400
21742,662964,2010,08,1300
21742,662965,2010,09,1500
21742,662966,2010,10,1600
21742,662967,2010,11,4700
21742,662968,2010,12,23600
21747,666038,2010,01,13000
21747,666039,2010,02,8600
21747,666040,2010,03,9000
21747,666041,2010,04,4000
21747,666042,2010,05,1400
21747,666043,2010,06,1200
21747,666044,2010,07,800
21747,666045,2010,08,900
21747,666046,2010,09,1200
21747,666047,2010,10,1500
21747,666048,2010,11,2400
21747,666049,2010,12,7500
21749,666050,2010,01,3700
21749,666051,2010,03,4300
21749,666052,2010,04,3100
21749,666053,2010,05,1200
21749,666054,2010,06,800
21749,666055,2010,07,700
21749,666056,2010,08,600
21749,666057,2010,09,700
21749,666058,2010,10,800
21749,666059,2010,11,3000
21749,666060,2010,12,8400
21751,666061,2010,01,14700
21751,666062,2010,02,12900
21751,666063,2010,03,9000
21751,666064,2010,04,600
21751,666065,2010,05,500
21751,666066,2010,06,400
21751,666067,2010,07,400
21751,666068,2010,08,300
21751,666069,2010,09,400
21751,666070,2010,10,1400
21751,666071,2010,11,6900
21751,666072,2010,12,19300
21754,666073,2010,01,4400
21754,666074,2010,02,1600
21754,666075,2010,03,1800
21754,666076,2010,12,4700
21761,666077,2010,01,7600
21761,666078,2010,02,3700
21761,666079,2010,03,6000
21761,666080,2010,04,1700
21761,666081,2010,05,500
21761,666082,2010,06,500
21761,666083,2010,07,600
21761,666084,2010,08,300
21761,666085,2010,09,500
21761,666086,2010,10,500
21761,666087,2010,11,1200
21761,666088,2010,12,4200
21763,666089,2010,01,12500
21763,666090,2010,02,7300
21763,666091,2010,03,7700
21763,666092,2010,04,2700
21763,666093,2010,05,800
21763,666094,2010,06,700
21763,666095,2010,07,700
21763,666096,2010,08,600
21763,666097,2010,09,600
21763,666098,2010,10,700
21763,666099,2010,11,2400
21763,666100,2010,12,7500
21764,666101,2010,01,9500
21764,666102,2010,02,4800
21764,666103,2010,03,7100
21764,666104,2010,04,4500
21764,666105,2010,05,3300
21764,666106,2010,06,2800
21764,666107,2010,07,3100
21764,666108,2010,08,2600
21764,666109,2010,09,2800
21764,666110,2010,10,3000
21764,666111,2010,11,4000
21764,666112,2010,12,7100
21766,666113,2010,01,1500
21766,666114,2010,02,1800
21766,666115,2010,03,1800
21766,666116,2010,04,1700
21766,666117,2010,05,1800
21766,666118,2010,06,2400
21766,666119,2010,07,1800
21766,666120,2010,08,2200
21766,666121,2010,09,2100
21766,666122,2010,10,2200
21766,666123,2010,11,2800
21766,666124,2010,12,2900
21767,666125,2010,01,13000
21767,666126,2010,02,7500
21767,666127,2010,03,11100
21767,666128,2010,04,4200
21767,666129,2010,05,2000
21767,666130,2010,06,1500
21767,666131,2010,07,1600
21767,666132,2010,08,1200
21767,666133,2010,09,1500
21767,666134,2010,10,1500
21767,666135,2010,11,2800
21767,666136,2010,12,7800
21768,666137,2010,01,10400
21768,666138,2010,02,5900
21768,666139,2010,03,6500
21768,666140,2010,04,2500
21768,666141,2010,05,900
21768,666142,2010,06,1000
21768,666143,2010,07,1500
21768,666144,2010,08,1500
21768,666145,2010,09,900
21768,666146,2010,10,1000
21768,666147,2010,11,1400
21768,666148,2010,12,5500
21769,666149,2010,01,8500
21769,666150,2010,02,2600
21769,666151,2010,03,4100
21769,666152,2010,04,700
21769,666153,2010,05,200
21769,666154,2010,06,300
21769,666155,2010,07,200
21769,666156,2010,08,200
21769,666157,2010,09,200
21769,666158,2010,10,300
21769,666159,2010,11,1300
21769,666160,2010,12,4800
21772,666161,2010,01,15100
21772,666162,2010,02,9500
21772,666163,2010,03,14300
21772,666164,2010,04,6200
21772,666165,2010,05,800
21772,666166,2010,06,700
21772,666167,2010,07,700
21772,666168,2010,08,500
21772,666169,2010,09,600
21772,666170,2010,10,900
21772,666171,2010,11,3700
21772,666172,2010,12,8900
21776,666173,2010,01,3000
21776,666174,2010,02,1700
21776,666175,2010,03,2700
21776,666176,2010,04,1600
21776,666177,2010,05,1200
21776,666178,2010,06,1300
21776,666179,2010,07,1000
21776,666180,2010,08,1200
21776,666181,2010,09,1000
21776,666182,2010,10,1300
21776,666183,2010,11,1900
21776,666184,2010,12,2200
21781,666185,2010,01,12100
21781,666186,2010,02,7200
21781,666187,2010,03,7600
21781,666188,2010,04,2700
21781,666189,2010,05,900
21781,666190,2010,06,800
21781,666191,2010,07,800
21781,666192,2010,08,700
21781,666193,2010,09,800
21781,666194,2010,10,800
21781,666195,2010,11,2400
21781,666196,2010,12,7100
21782,666197,2010,01,6500
21782,666198,2010,02,3700
21782,666199,2010,03,5600
21782,666200,2010,04,1400
21782,666201,2010,05,1500
21782,666202,2010,06,800
21782,666203,2010,07,800
21782,666204,2010,08,600
21782,666205,2010,09,900
21782,666206,2010,10,1000
21782,666207,2010,11,1200
21782,666208,2010,12,2700
21784,666209,2010,01,6900
21784,666210,2010,02,3500
21784,666211,2010,03,5400
21784,666212,2010,04,2100
21784,666213,2010,05,1600
21784,666214,2010,06,1600
21784,666215,2010,07,1300
21784,666216,2010,08,1000
21784,666217,2010,09,1300
21784,666218,2010,10,1400
21784,666219,2010,11,1500
21784,666220,2010,12,2500
21788,666221,2010,01,5300
21788,666222,2010,02,3700
21788,666223,2010,03,4600
21788,666224,2010,04,2300
21788,666225,2010,05,2500
21788,666226,2010,06,2100
21788,666227,2010,07,2700
21788,666228,2010,08,2100
21788,666229,2010,09,1900
21788,666230,2010,10,2600
21788,666231,2010,11,1800
21788,666232,2010,12,1900
21793,666233,2010,01,10200
21793,666234,2010,02,6800
21793,666235,2010,03,8500
21793,666236,2010,04,4200
21793,666237,2010,05,2400
21793,666238,2010,06,2300
21793,666239,2010,07,2300
21793,666240,2010,08,1800
21793,666241,2010,09,2100
21793,666242,2010,10,2300
21793,666243,2010,11,2500
21793,666244,2010,12,5400
21795,666245,2010,01,13800
21795,666246,2010,02,11300
21795,666247,2010,03,9300
21795,666248,2010,04,1400
21795,666249,2010,05,600
21795,666250,2010,06,600
21795,666251,2010,07,700
21795,666252,2010,08,600
21795,666253,2010,09,700
21795,666254,2010,10,500
21795,666255,2010,11,4900
21795,666256,2010,12,15300
21796,665024,2010,01,14800
21796,665025,2010,02,8800
21796,665026,2010,03,9600
21796,665027,2010,04,3800
21796,665028,2010,05,1600
21796,665029,2010,06,1200
21796,665030,2010,07,1200
21796,665031,2010,08,900
21796,665032,2010,09,1000
21796,665033,2010,10,1400
21796,665034,2010,11,4100
21796,665035,2010,12,9400
21799,665036,2010,01,18600
21799,665037,2010,02,11300
21799,665038,2010,03,9000
21799,665039,2010,04,5000
21799,665040,2010,05,1500
21799,665041,2010,06,1500
21799,665042,2010,07,2000
21799,665043,2010,08,1700
21799,665044,2010,09,1600
21799,665045,2010,10,2100
21799,665046,2010,11,3900
21799,665047,2010,12,12000
21803,665048,2010,01,5800
21803,665049,2010,02,2500
21803,665050,2010,03,3600
21803,665051,2010,04,700
21803,665052,2010,05,400
21803,665053,2010,06,300
21803,665054,2010,07,200
21803,665055,2010,08,200
21803,665056,2010,09,300
21803,665057,2010,10,300
21803,665058,2010,11,600
21803,665059,2010,12,3200
21804,665060,2010,01,11600
21804,665061,2010,02,7300
21804,665062,2010,03,7700
21804,665063,2010,04,3500
21804,665064,2010,05,600
21804,665065,2010,06,1500
21804,665066,2010,07,1000
21804,665067,2010,08,700
21804,665068,2010,09,800
21804,665069,2010,10,1300
21804,665070,2010,11,1400
21804,665071,2010,12,5700
21806,665072,2010,01,6500
21806,665073,2010,02,3600
21806,665074,2010,03,4500
21806,665075,2010,04,1700
21806,665076,2010,05,700
21806,665077,2010,06,500
21806,665078,2010,07,600
21806,665079,2010,08,700
21806,665080,2010,09,900
21806,665081,2010,10,1000
21806,665082,2010,11,1900
21806,665083,2010,12,5900
21810,665084,2010,01,11700
21810,665085,2010,02,7900
21810,665086,2010,03,8500
21810,665087,2010,04,4100
21810,665088,2010,05,3600
21810,665089,2010,06,2700
21810,665090,2010,07,3000
21810,665091,2010,08,2400
21810,665092,2010,09,3100
21810,665093,2010,10,3300
21810,665094,2010,11,3600
21810,665095,2010,12,9200
21811,665096,2010,01,13900
21811,665097,2010,02,4300
21811,665098,2010,03,11000
21811,665099,2010,04,2900
21811,665100,2010,05,1600
21811,665101,2010,06,1300
21811,665102,2010,07,1200
21811,665103,2010,08,1000
21811,665104,2010,09,1300
21811,665105,2010,10,1600
21811,665106,2010,11,2400
21811,665107,2010,12,7500
21812,665108,2010,01,10800
21812,665109,2010,02,6300
21812,665110,2010,03,8200
21812,665111,2010,04,5000
21812,665112,2010,05,6300
21812,665113,2010,06,5400
21812,665114,2010,07,4200
21812,665115,2010,08,4800
21812,665116,2010,09,4500
21812,665117,2010,10,1500
21812,665118,2010,11,1900
21812,665119,2010,12,1900
21815,665120,2010,01,5800
21815,665121,2010,02,8700
21815,665122,2010,03,8900
21815,665123,2010,04,4600
21815,665124,2010,05,3100
21815,665125,2010,06,1600
21815,665126,2010,07,2200
21815,665127,2010,08,2000
21815,665128,2010,09,1800
21815,665129,2010,10,1900
21815,665130,2010,11,2800
21815,665131,2010,12,6800
21816,665132,2010,01,14800
21816,665133,2010,02,10600
21816,665134,2010,03,10400
21816,665135,2010,04,8100
21816,665136,2010,05,5800
21816,665137,2010,06,6000
21816,665138,2010,07,3400
21816,665139,2010,08,3200
21816,665140,2010,09,2100
21816,665141,2010,10,2800
21816,665142,2010,11,3100
21816,665143,2010,12,6900
21825,665144,2010,01,9100
21825,665145,2010,02,5500
21825,665146,2010,03,5200
21825,665147,2010,04,1400
21825,665148,2010,05,1000
21825,665149,2010,06,800
21825,665150,2010,07,700
21825,665151,2010,08,600
21825,665152,2010,09,800
21825,665153,2010,10,600
21825,665154,2010,11,1200
21825,665155,2010,12,4400
21826,665156,2010,01,15100
21826,665157,2010,02,8500
21826,665158,2010,03,9600
21826,665159,2010,04,4400
21826,665160,2010,05,3000
21826,665161,2010,06,2400
21826,665162,2010,07,2500
21826,665163,2010,08,2300
21826,665164,2010,09,2500
21826,665165,2010,10,5900
21826,665166,2010,11,2700
21826,665167,2010,12,7500
21828,665168,2010,01,14200
21828,665169,2010,02,9300
21828,665170,2010,03,9600
21828,665171,2010,04,3800
21828,665172,2010,05,2000
21828,665173,2010,06,1600
21828,665174,2010,07,1700
21828,665175,2010,08,1500
21828,665176,2010,09,800
21828,665177,2010,10,900
21828,665178,2010,11,2800
21828,665179,2010,12,8700
21837,665180,2010,01,11000
21837,665181,2010,02,6600
21837,665182,2010,03,6900
21837,665183,2010,04,2600
21837,665184,2010,05,1700
21837,665185,2010,06,1400
21837,665186,2010,07,1400
21837,665187,2010,08,1400
21837,665188,2010,09,1500
21837,665189,2010,10,1500
21837,665190,2010,11,2400
21837,665191,2010,12,5800
21839,665192,2010,01,9600
21839,665193,2010,02,5400
21839,665194,2010,03,6100
21839,665195,2010,04,2800
21839,665196,2010,05,1700
21839,665197,2010,06,1300
21839,665198,2010,07,1000
21839,665199,2010,08,800
21839,665200,2010,09,800
21839,665201,2010,10,1000
21839,665202,2010,11,1300
21839,665203,2010,12,4600
21843,665204,2010,01,8800
21843,665205,2010,02,6400
21843,665206,2010,03,6300
21843,665207,2010,04,3000
21843,665208,2010,05,1200
21843,665209,2010,06,800
21843,665210,2010,07,900
21843,665211,2010,08,700
21843,665212,2010,09,700
21843,665213,2010,10,700
21843,665214,2010,11,2100
21843,665215,2010,12,5400
21848,665216,2010,01,12700
21848,665217,2010,02,5600
21848,665218,2010,03,8300
21848,665219,2010,04,2400
21848,665220,2010,05,1500
21848,665221,2010,06,900
21848,665222,2010,07,700
21848,665223,2010,08,700
21848,665224,2010,09,900
21848,665225,2010,10,1200
21848,665226,2010,11,1600
21848,665227,2010,12,7100
21850,665228,2010,01,13400
21850,665229,2010,02,7100
21850,665230,2010,03,8200
21850,665231,2010,04,1700
21850,665232,2010,05,400
21850,665233,2010,06,300
21850,665234,2010,07,300
21850,665235,2010,08,400
21850,665236,2010,09,400
21850,665237,2010,10,300
21850,665238,2010,11,1600
21850,665239,2010,12,2800
21852,665240,2010,01,11500
21852,665241,2010,02,7900
21852,665242,2010,03,8300
21852,665243,2010,04,3000
21852,665244,2010,05,800
21852,665245,2010,06,800
21852,665246,2010,07,900
21852,665247,2010,08,800
21852,665248,2010,09,1000
21852,665249,2010,10,1000
21852,665250,2010,11,2100
21852,665251,2010,12,6800
21854,665252,2010,01,2300
21854,665253,2010,02,1600
21854,665254,2010,03,1400
21854,665255,2010,04,1300
21854,665256,2010,05,900
21854,665257,2010,06,700
21854,665258,2010,07,600
21854,665259,2010,08,700
21854,665260,2010,09,600
21854,665261,2010,10,600
21854,665262,2010,11,1000
21854,665263,2010,12,1200
21855,665264,2010,01,8700
21855,665265,2010,02,4300
21855,665266,2010,03,5400
21855,665267,2010,04,2300
21855,665268,2010,05,1500
21855,665269,2010,06,800
21855,665270,2010,07,2200
21855,665271,2010,08,1600
21855,665272,2010,09,1700
21855,665273,2010,10,1800
21855,665274,2010,11,2600
