DataJamID,FACILITYTYPEID,YEARCOMPLETED,CENSUSDIVISIONID,GROSSFLOORAREA,NUMFLOORS,WALLTYPEID,WINDOWGLASSTYPE,ATTICINSTHICKNESS,WALLINSTHICKNESS,ZIPCODE,CLIMATEZONEID,ASSET_HEATING_FUEL_ID,HEATING_SYS,HEATINGSYST_EFF,HEATINGSYST_EFF_FLAG,ASSET_COOLING_FUEL_ID,COOLING_SYS,COOLINGSYST_EFF,COOLINGSYST_EFF_FLAG
13721,1,1981,,1843,1,,,,,32606,,2,4,,,2,19,7,
13722,1,1965,,1685,1,,,,,32605,,2,4,,,2,19,6,
13723,1,1974,,1202,1,,,,,32605,,2,4,,,2,19,6,
13724,1,1992,,1670,1,,,,,32607,,2,4,,,2,19,10,
13725,1,1985,,1904,1,,,,,32607,,2,4,,,2,19,7,
13726,1,1974,,1316,1,,,,,32605,,2,4,,,2,19,6,
13727,1,1970,,2853,2,,,,,32605,,2,4,,,2,19,6,
13728,1,1974,,1272,1,,,,,32641,,2,4,,,2,19,6,
13729,1,1987,,1879,1,,,,,32607,,2,4,,,2,19,8,
13730,1,1985,,1934,1,,,,,32607,,2,4,,,2,19,7,
13731,1,1975,,3199,3,,,,,32605,,1,1,,,2,19,6,
13732,1,1961,,900,1,,,,,32605,,2,4,,,2,19,6,
13733,1,1974,,3013,1,,,,,32605,,2,4,,,2,19,6,
13734,1,1971,,1352,1,,,,,32641,,2,4,,,2,19,6,
13735,1,1986,,1952,1,,,,,32607,,2,4,,,2,19,8,
13736,1,1998,,2551,1,,,,,32607,,1,1,,,2,19,10,
13737,1,1968,,2070,1,,,,,32605,,2,4,,,2,19,6,
13738,1,2001,,2844,1,,,,,32607,,1,1,,,2,19,10,
13739,1,1985,,1945,1,,,,,32607,,2,4,,,2,19,7,
13740,1,1960,,2363,1,,,,,32605,,1,1,,,2,19,6,
13741,1,1994,,1767,1,,,,,32605,,1,1,,,2,19,10,
13742,1,1974,,1325,1,,,,,32605,,2,4,,,2,19,6,
13743,1,1975,,2068,1,,,,,32605,,2,4,,,2,19,6,
13744,1,1968,,1285,1,,,,,32641,,2,4,,,2,19,6,
13745,1,1975,,1680,1,,,,,32641,,2,4,,,2,19,6,
13746,1,1963,,2231,2,,,,,32608,,2,4,,,2,19,6,
13747,1,1986,,2048,1,,,,,32607,,2,4,,,2,19,8,
13748,1,1950,,675,1,,,,,32609,,2,4,,,2,19,6,
13749,1,1964,,1642,1,,,,,32605,,2,4,,,2,19,6,
13750,1,1955,,826,1,,,,,32641,,2,4,,,,,,
13751,1,1992,,2177,1,,,,,32607,,2,4,,,2,19,10,
13752,1,1955,,1448,1,,,,,32609,,2,4,,,2,19,6,
13753,1,1974,,1500,1,,,,,32605,,1,1,,,2,19,6,
13754,1,1970,,2046,1,,,,,32603,,2,4,,,2,19,6,
13755,1,1992,,3158,1,,,,,32605,,2,4,,,2,19,10,
13756,1,1989,,3850,1,,,,,32607,,2,4,,,2,19,8,
13757,1,1972,,2995,1,,,,,32601,,1,1,,,2,19,6,
13758,1,1968,,1140,1,,,,,32609,,1,1,,,2,19,6,
13759,1,1981,,1798,1,,,,,32605,,1,1,,,2,19,7,
13760,1,1970,,2390,1,,,,,32605,,1,1,,,2,19,6,
13761,1,1986,,1772,1,,,,,32607,,2,4,,,2,19,8,
13762,1,1970,,2533,1,,,,,32601,,1,1,,,2,19,6,
13763,1,1963,,1696,1,,,,,32605,,2,4,,,2,19,6,
13764,1,1987,,2029,2,,,,,32606,,2,4,,,2,19,8,
13765,1,2001,,4271,2,,,,,32607,,1,1,,,2,19,10,
13766,1,2001,,1716,1,,,,,32606,,2,4,,,2,19,10,
13767,1,1978,,1040,1,,,,,32605,,2,4,,,2,19,6,
13768,1,1963,,1161,1,,,,,32641,,2,4,,,,,,
13769,1,1978,,1771,1,,,,,32607,,2,4,,,2,19,6,
13770,1,1998,,2169,1,,,,,32606,,2,4,,,2,19,10,
13771,1,1977,,875,1,,,,,32605,,2,4,,,2,19,6,
13772,1,1983,,1684,1,,,,,32605,,2,4,,,2,19,7,
13773,1,1965,,864,1,,,,,32605,,2,4,,,2,19,6,
13774,1,1971,,960,1,,,,,32605,,2,4,,,2,19,6,
13775,1,1996,,1683,1,,,,,32606,,1,1,,,2,19,10,
13776,1,1984,,928,1,,,,,32603,,2,4,,,,,,
13777,1,1973,,2609,1,,,,,32605,,2,4,,,2,19,6,
13778,1,1997,,1377,1,,,,,32606,,1,1,,,2,19,10,
13779,1,1967,,2198,1,,,,,32641,,2,4,,,2,19,6,
13780,1,1966,,1175,1,,,,,32601,,2,4,,,2,19,6,
13781,1,1973,,984,1,,,,,32605,,2,4,,,2,19,6,
13782,1,1981,,1934,1,,,,,32606,,2,4,,,2,19,7,
13783,1,1995,,1778,1,,,,,32606,,1,1,,,2,19,10,
13784,1,1967,,1441,1,,,,,32641,,2,4,,,2,19,6,
13785,1,1984,,2448,2,,,,,32607,,2,4,,,2,19,7,
13786,1,1963,,1738,1,,,,,32601,,2,4,,,2,19,6,
13787,1,1976,,975,1,,,,,32609,,2,4,,,2,19,6,
13788,1,1958,,1627,1,,,,,32605,,1,1,,,2,19,6,
13789,1,1970,,1580,1,,,,,32601,,2,4,,,2,19,6,
13790,1,2005,,3062,1,,,,,32607,,1,1,,,2,19,12,
13791,1,1963,,1274,1,,,,,32601,,2,4,,,2,19,6,
13792,1,1958,,999,1,,,,,32601,,2,4,,,2,19,6,
13793,1,1970,,1509,1,,,,,32601,,2,4,,,2,19,6,
13794,1,1960,,1164,1,,,,,32601,,2,4,,,2,19,6,
13795,1,1960,,1720,1,,,,,32605,,2,4,,,2,19,6,
13796,1,1989,,2986,1,,,,,32605,,2,4,,,2,19,8,
13797,1,1995,,2051,1,,,,,32606,,1,1,,,2,19,10,
13798,1,1963,,1710,1,,,,,32601,,2,4,,,2,19,6,
13799,1,1960,,1296,1,,,,,32601,,2,4,,,2,19,6,
13800,1,1995,,1878,1,,,,,32606,,1,1,,,2,19,10,
13801,1,1992,,2293,1,,,,,32605,,2,4,,,2,19,10,
13802,1,1996,,2105,1,,,,,32606,,1,1,,,2,19,10,
13803,1,1987,,1736,2,,,,,32641,,2,4,,,2,19,8,
13804,1,1983,,1912,1,,,,,32607,,2,4,,,2,19,7,
13805,1,1995,,1821,1,,,,,32606,,1,1,,,2,19,10,
13806,1,1996,,1643,1,,,,,32606,,2,4,,,2,19,10,
13807,1,1998,,1616,1,,,,,32606,,1,1,,,2,19,10,
13808,1,1971,,1684,1,,,,,32609,,2,4,,,2,19,6,
13809,1,1999,,2242,1,,,,,32606,,1,1,,,2,19,10,
13810,1,1974,,1424,1,,,,,32641,,2,4,,,2,19,6,
13811,1,1972,,1218,1,,,,,32605,,2,4,,,2,19,6,
13812,1,1965,,960,1,,,,,32605,,2,4,,,2,19,6,
13813,1,2001,,2471,1,,,,,32606,,1,1,,,2,19,10,
13814,1,1970,,960,1,,,,,32605,,2,4,,,2,19,6,
13815,1,1999,,1859,1,,,,,32606,,1,1,,,2,19,10,
13816,1,1996,,1735,1,,,,,32606,,2,4,,,2,19,10,
13817,1,1971,,1165,1,,,,,32601,,2,4,,,2,19,6,
13818,1,1953,,2022,1,,,,,32601,,2,4,,,2,19,6,
13819,1,1960,,1167,1,,,,,32601,,2,4,,,2,19,6,
13820,1,1966,,1566,1,,,,,32601,,2,4,,,2,19,6,
13821,1,1995,,1758,1,,,,,32606,,1,1,,,2,19,10,
13822,1,1969,,1916,1,,,,,32605,,2,4,,,2,19,6,
13823,1,1968,,1893,1,,,,,32641,,2,4,,,2,19,6,
13824,1,1971,,1677,1,,,,,32609,,2,4,,,2,19,6,
13825,1,1985,,8155,1,,,,,32607,,2,4,,,2,19,7,
13826,1,1965,,942,1,,,,,32605,,2,4,,,2,19,6,
13827,1,1976,,975,1,,,,,32609,,2,4,,,2,19,6,
13828,1,1998,,1498,1,,,,,32606,,1,1,,,2,19,10,
13829,1,1961,,1528,1,,,,,32601,,2,4,,,2,19,6,
13830,1,1946,,546,1,,,,,32601,,2,4,,,,,,
13831,1,1971,,1780,1,,,,,32609,,2,4,,,2,19,6,
13832,1,1971,,1566,1,,,,,32609,,2,4,,,2,19,6,
13833,1,1976,,1144,1,,,,,32609,,2,4,,,2,19,6,
13834,1,1971,,1904,1,,,,,32609,,2,4,,,2,19,6,
13835,1,1969,,1410,1,,,,,32641,,2,4,,,2,19,6,
13836,1,2004,,3450,2,,,,,32607,,1,1,,,2,19,10,
13837,1,1962,,1260,1,,,,,32641,,2,4,,,2,19,6,
13838,1,1975,,2153,1,,,,,32607,,1,1,,,2,19,6,
13839,1,1969,,2809,1,,,,,32605,,2,4,,,2,19,6,
13840,1,1969,,1260,1,,,,,32605,,1,1,,,2,19,6,
13841,1,1969,,3474,1,,,,,32605,,2,4,,,2,19,6,
13842,1,1981,,1782,1,,,,,32606,,2,4,,,2,19,7,
13843,1,1967,,2120,1,,,,,32606,,2,4,,,2,19,6,
13844,1,1968,,1705,1,,,,,32605,,2,4,,,2,19,6,
13845,1,1977,,2715,1,,,,,32605,,2,4,,,2,19,6,
13846,1,1979,,1368,1,,,,,32641,,2,4,,,2,19,6,
13847,1,1960,,1128,1,,,,,32641,,2,4,,,2,19,6,
13848,1,1962,,660,1,,,,,32601,,2,4,,,,,,
13849,1,1999,,2759,1,,,,,32607,,1,1,,,2,19,10,
13850,1,1972,,2506,1,,,,,32605,,2,4,,,2,19,6,
13851,1,1969,,1296,1,,,,,32605,,2,4,,,2,19,6,
13852,1,1995,,1906,1,,,,,32606,,1,1,,,2,19,10,
13853,1,1950,,1207,1,,,,,32601,,2,4,,,2,19,6,
13854,1,2004,,2975,2,,,,,32607,,1,1,,,2,19,10,
13855,1,1960,,1628,1,,,,,32605,,2,4,,,2,19,6,
13856,1,1998,,1764,1,,,,,32606,,1,1,,,2,19,10,
13857,1,1958,,1411,1,,,,,32601,,2,4,,,2,19,6,
13858,1,1950,,2471,1,,,,,32605,,1,1,,,2,19,6,
13859,1,1970,,1558,1,,,,,32605,,2,4,,,2,19,6,
13860,1,2000,,2442,1,,,,,32606,,1,1,,,2,19,10,
13861,1,1995,,2010,1,,,,,32606,,1,1,,,2,19,10,
13862,1,1953,,1321,1,,,,,32601,,2,4,,,,,,
13863,1,1995,,1821,1,,,,,32606,,1,1,,,2,19,10,
13864,1,1964,,3703,1,,,,,32605,,2,4,,,2,19,6,
13865,1,1970,,1671,1,,,,,32607,,2,4,,,2,19,6,
13866,1,1975,,3269,1,,,,,32607,,2,4,,,2,19,6,
13867,1,2005,,1880,1,,,,,32669,,1,1,,,2,19,12,
13868,1,1964,,884,1,,,,,32641,,2,4,,,,,,
13869,1,1961,,1073,1,,,,,32641,,2,4,,,2,19,6,
13870,1,1973,,1144,1,,,,,32641,,2,4,,,2,19,6,
13871,1,1970,,1879,1,,,,,32607,,2,4,,,2,19,6,
13872,1,1987,,2652,1,,,,,32607,,2,4,,,2,19,8,
13873,1,1969,,1215,1,,,,,32641,,2,4,,,2,19,6,
13874,1,1958,,1020,1,,,,,32641,,2,4,,,,,,
13875,1,1977,,3323,3,,,,,32605,,2,4,,,2,19,6,
13876,1,1974,,1760,1,,,,,32641,,2,4,,,2,19,6,
13877,1,1963,,672,1,,,,,32641,,2,4,,,2,19,6,
13878,1,1997,,1232,1,,,,,32607,,2,4,,,2,19,10,
13879,1,1963,,1152,1,,,,,32641,,2,4,,,2,19,6,
13880,1,1963,,936,1,,,,,32641,,2,4,,,2,19,6,
13881,1,1964,,672,1,,,,,32641,,2,4,,,,,,
13882,1,1992,,3029,1,,,,,32607,,2,4,,,2,19,10,
13883,1,1968,,988,1,,,,,32609,,1,1,,,2,19,6,
13884,1,1968,,1390,1,,,,,32609,,1,1,,,2,19,6,
13885,1,1968,,1293,1,,,,,32609,,1,1,,,2,19,6,
13886,1,2005,,1794,1,,,,,32669,,1,1,,,2,19,12,
13887,1,1968,,1732,1,,,,,32609,,1,1,,,2,19,6,
13888,1,1968,,1529,1,,,,,32609,,2,4,,,2,19,6,
13889,1,2005,,1798,1,,,,,32669,,1,1,,,2,19,12,
13890,1,1995,,1910,1,,,,,32605,,1,1,,,2,19,10,
13891,1,1993,,1614,1,,,,,32605,,2,4,,,2,19,10,
13892,1,1964,,672,1,,,,,32641,,2,4,,,2,19,6,
13893,1,1972,,1336,1,,,,,32641,,2,4,,,,,,
13894,1,1996,,1574,1,,,,,32605,,1,1,,,2,19,10,
13895,1,1963,,672,1,,,,,32641,,2,4,,,2,19,6,
13896,1,1962,,1150,1,,,,,32641,,2,4,,,2,19,6,
13897,1,1964,,936,1,,,,,32641,,2,4,,,2,19,6,
13898,1,1964,,1008,1,,,,,32641,,2,4,,,,,,
13899,1,2005,,1471,1,,,,,32641,,2,4,,,2,19,12,
13900,1,1975,,1136,1,,,,,32641,,2,4,,,2,19,6,
13901,1,1986,,2608,1,,,,,32605,,2,4,,,2,19,8,
13902,1,1995,,2046,1,,,,,32605,,1,1,,,2,19,10,
13903,1,1973,,1738,1,,,,,32606,,2,4,,,2,19,6,
13904,1,1962,,1134,1,,,,,32641,,2,4,,,2,19,6,
13905,1,1965,,1396,1,,,,,32641,,2,4,,,2,19,6,
13906,1,1964,,672,1,,,,,32641,,2,4,,,2,19,6,
13907,1,1997,,1288,1,,,,,32607,,2,4,,,2,19,10,
13908,1,1993,,1878,1,,,,,32606,,2,4,,,2,19,10,
13909,1,1974,,1791,1,,,,,32606,,2,4,,,2,19,6,
13910,1,1988,,2620,1,,,,,32605,,2,4,,,2,19,8,
13911,1,1983,,4300,3,,,,,32605,,1,1,,,2,19,7,
13912,1,2003,,2050,1,,,,,32606,,1,1,,,2,19,10,
13913,1,1992,,1438,1,,,,,32606,,2,4,,,2,19,10,
13914,1,1984,,1133,1,,,,,32607,,2,4,,,2,19,7,
13915,1,1976,,1053,1,,,,,32609,,1,1,,,2,19,6,
13916,1,1979,,1599,1,,,,,32606,,2,4,,,2,19,6,
13917,1,1996,,2782,2,,,,,32606,,2,4,,,2,19,10,
13918,1,1968,,1208,1,,,,,32609,,1,1,,,2,19,6,
13919,1,1968,,962,1,,,,,32609,,1,1,,,2,19,6,
13920,1,1968,,1053,1,,,,,32609,,1,1,,,2,19,6,
13921,1,1972,,1217,1,,,,,32641,,2,4,,,,,,
13922,1,1987,,2406,1,,,,,32605,,2,4,,,2,19,8,
13923,1,1994,,1640,1,,,,,32605,,2,4,,,2,19,10,
13924,1,1965,,1316,1,,,,,32641,,2,4,,,2,19,6,
13925,1,1964,,1264,1,,,,,32641,,2,4,,,2,19,6,
13926,1,1969,,1221,1,,,,,32641,,2,4,,,2,19,6,
13927,1,1964,,2060,1,,,,,32607,,2,4,,,2,19,6,
13928,1,1981,,2097,1,,,,,32606,,2,4,,,2,19,7,
13929,1,1987,,2448,1,,,,,32605,,1,1,,,2,19,8,
13930,1,1963,,672,1,,,,,32641,,2,4,,,,,,
13931,1,1986,,1786,1,,,,,32606,,2,4,,,2,19,8,
13932,1,1989,,1000,1,,,,,32607,,2,4,,,2,19,8,
13933,1,1974,,2020,1,,,,,32607,,2,4,,,2,19,6,
13934,1,1991,,2696,1,,,,,32607,,2,4,,,2,19,10,
13935,1,1981,,2106,1,,,,,32606,,2,4,,,2,19,7,
13936,1,1965,,1464,1,,,,,32641,,2,4,,,2,19,6,
13937,1,1995,,1643,1,,,,,32605,,1,1,,,2,19,10,
13938,1,1977,,1674,1,,,,,32606,,2,4,,,2,19,6,
13939,1,1964,,936,1,,,,,32641,,2,4,,,2,19,6,
13940,1,1979,,3396,1,,,,,32605,,2,4,,,2,19,6,
13941,1,1988,,2719,,,,,,32605,,2,4,,,2,19,8,
13942,1,1984,,2816,1,,,,,32605,,2,4,,,2,19,7,
13943,1,1977,,1288,1,,,,,32653,,2,4,,,2,19,6,
13944,1,1964,,1200,1,,,,,32641,,2,4,,,2,19,6,
13945,1,1968,,1293,1,,,,,32609,,1,1,,,2,19,6,
13946,1,1989,,2674,1,,,,,32605,,2,4,,,2,19,8,
13947,1,1976,,998,1,,,,,32653,,2,4,,,2,19,6,
13948,1,1968,,962,1,,,,,32609,,1,1,,,2,19,6,
13949,1,1968,,1651,1,,,,,32609,,1,1,,,2,19,6,
13950,1,1968,,1404,1,,,,,32609,,1,1,,,2,19,6,
13951,1,1968,,1465,1,,,,,32609,,1,1,,,2,19,6,
13952,1,1970,,3018,2,,,,,32605,,2,4,,,2,19,6,
13953,1,1994,,2876,1,,,,,32607,,2,4,,,2,19,10,
13954,1,1977,,1884,1,,,,,32607,,2,4,,,2,19,6,
13955,1,2005,,1521,1,,,,,32669,,1,1,,,2,19,12,
13956,1,1964,,1092,1,,,,,32641,,2,4,,,2,19,6,
13957,1,1964,,672,1,,,,,32641,,2,4,,,2,19,6,
13958,1,1989,,2444,1,,,,,32605,,1,1,,,2,19,8,
13959,1,1979,,1126,1,,,,,32653,,2,4,,,2,19,6,
13960,1,1999,,1601,1,,,,,32606,,1,1,,,2,19,10,
13961,1,1963,,980,1,,,,,32641,,2,4,,,2,19,6,
13962,1,1960,,520,1,,,,,32641,,2,4,,,,,,
13963,1,1990,,1286,1,,,,,32605,,1,1,,,2,19,8,
13964,1,1988,,1887,1,,,,,32606,,2,4,,,2,19,8,
13965,1,2000,,1890,1,,,,,32606,,1,1,,,2,19,10,
13966,1,1991,,1671,1,,,,,32605,,1,1,,,2,19,10,
13967,1,1979,,1708,1,,,,,32606,,1,1,,,2,19,6,
13968,1,1979,,957,1,,,,,32653,,2,4,,,2,19,6,
13969,1,1964,,672,1,,,,,32641,,2,4,,,,,,
13970,1,1967,,1118,1,,,,,32641,,2,4,,,2,19,6,
13971,1,1963,,1008,1,,,,,32641,,2,4,,,2,19,6,
13972,1,1995,,2227,2,,,,,32606,,2,4,,,2,19,10,
13973,1,1971,,1134,1,,,,,32641,,2,4,,,,,,
13974,1,1987,,3379,1,,,,,32605,,2,4,,,2,19,8,
13975,1,1970,,1755,1,,,,,32601,,1,1,,,2,19,6,
13976,1,1986,,2782,1,,,,,32605,,2,4,,,2,19,8,
13977,1,1993,,1356,,,,,,32605,,2,4,,,2,19,10,
13978,1,1993,,2594,1,,,,,32607,,2,4,,,2,19,10,
13979,1,1991,,1559,1,,,,,32605,,1,1,,,2,19,10,
13980,1,1965,,672,1,,,,,32641,,2,4,,,2,19,6,
13981,1,2002,,1563,1,,,,,32606,,1,1,,,2,19,10,
13982,1,1991,,2186,1,,,,,32607,,2,4,,,2,19,10,
13983,1,1995,,1553,1,,,,,32605,,1,1,,,2,19,10,
13984,1,1976,,1116,1,,,,,32653,,2,4,,,2,19,6,
13985,1,1976,,1758,1,,,,,32607,,2,4,,,2,19,6,
13986,1,1961,,1310,1,,,,,32601,,2,4,,,,,,
13987,1,1990,,1749,1,,,,,32605,,1,1,,,2,19,8,
13988,1,1987,,2226,1,,,,,32606,,2,4,,,2,19,8,
13989,1,1987,,2387,1,,,,,32605,,2,4,,,2,19,8,
13990,1,1977,,1040,1,,,,,32653,,2,4,,,2,19,6,
13991,1,1959,,2122,1,,,,,32608,,2,4,,,2,19,6,
13992,1,1977,,1700,2,,,,,32653,,2,4,,,2,19,6,
13993,1,2005,,1794,1,,,,,32669,,1,1,,,2,19,12,
13994,1,1987,,1944,1,,,,,32605,,2,4,,,2,19,8,
13995,1,1974,,1605,1,,,,,32641,,2,4,,,2,19,6,
13996,1,2004,,2375,1,,,,,32607,,2,4,,,2,19,10,
13997,1,1976,,1988,1,,,,,32605,,1,1,,,2,19,6,
13998,1,1970,,2028,1,,,,,32603,,2,4,,,2,19,6,
13999,1,1970,,3030,1,,,,,32605,,2,4,,,2,19,6,
14000,1,1970,,1296,1,,,,,32605,,2,4,,,2,19,6,
14001,1,1975,,1771,1,,,,,32605,,2,4,,,2,19,6,
14002,1,1979,,1866,1,,,,,32605,,2,4,,,2,19,6,
14003,1,1975,,976,1,,,,,32609,,2,4,,,2,19,6,
14004,1,1972,,1126,1,,,,,32641,,2,4,,,2,19,6,
14005,1,1964,,1126,1,,,,,32641,,2,4,,,2,19,6,
14006,1,1963,,672,1,,,,,32641,,2,4,,,,,,
14007,1,1968,,1040,1,,,,,32641,,2,4,,,,,,
14008,1,1955,,1601,1,,,,,32609,,2,4,,,2,19,6,
14009,1,2006,,1807,1,,,,,32606,,1,1,,,2,19,12,
14010,1,1975,,2288,3,,,,,32605,,2,4,,,2,19,6,
14011,1,1973,,1801,1,,,,,32605,,2,4,,,2,19,6,
14012,1,1975,,2208,1,,,,,32605,,2,4,,,2,19,6,
14013,1,1979,,1112,1,,,,,32641,,2,4,,,,,,
14014,1,2006,,1560,1,,,,,32641,,2,4,,,2,19,12,
14015,1,1989,,1268,1,,,,,32653,,2,4,,,2,19,8,
14016,1,2004,,1555,1,,,,,32606,,2,4,,,2,19,10,
14017,1,1991,,2496,1,,,,,32607,,2,4,,,2,19,10,
14018,1,1969,,1532,1,,,,,32605,,2,4,,,2,19,6,
14019,1,2005,,1933,1,,,,,32606,,2,4,,,2,19,12,
14020,1,1960,,1130,1,,,,,32609,,1,1,,,,,,
14021,1,1965,,1392,1,,,,,32609,,1,1,,,2,19,6,
14022,1,1966,,1518,1,,,,,32609,,2,4,,,2,19,6,
14023,1,1972,,2060,1,,,,,32603,,1,1,,,2,19,6,
14024,1,1970,,1529,1,,,,,32603,,2,4,,,2,19,6,
14025,1,2004,,1552,1,,,,,32606,,2,4,,,2,19,10,
14026,1,1997,,2922,2,,,,,32607,,1,1,,,2,19,10,
14027,1,1999,,1884,1,,,,,32608,,2,4,,,2,19,10,
14028,1,1995,,1170,1,,,,,32607,,2,4,,,2,19,10,
14029,1,1994,,2595,1,,,,,32607,,2,4,,,2,19,10,
14030,1,1960,,1309,1,,,,,32609,,2,4,,,,,,
14031,1,1984,,1937,1,,,,,32605,,2,4,,,2,19,7,
14032,1,2001,,1040,1,,,,,32609,,2,4,,,2,19,10,
14033,1,2003,,1645,1,,,,,32606,,2,4,,,2,19,10,
14034,1,1987,,2536,1,,,,,32607,,1,1,,,2,19,8,
14035,1,1973,,2258,1,,,,,32605,,1,1,,,2,19,6,
14036,1,1968,,884,1,,,,,32609,,2,4,,,,,,
14037,1,2003,,1636,1,,,,,32606,,2,4,,,2,19,10,
14038,1,2005,,1933,1,,,,,32606,,2,4,,,2,19,12,
14039,1,1972,,1748,1,,,,,32607,,2,4,,,2,19,6,
14040,1,1988,,2618,1,,,,,32607,,2,4,,,2,19,8,
14041,1,1964,,1508,1,,,,,32605,,2,4,,,2,19,6,
14042,1,1987,,1071,1,,,,,32607,,2,4,,,2,19,8,
14043,1,1967,,1707,1,,,,,32605,,2,4,,,2,19,6,
14044,1,1973,,1482,1,,,,,32605,,2,4,,,2,19,6,
14045,1,1968,,1961,2,,,,,32605,,2,4,,,2,19,6,
14046,1,1988,,1604,1,,,,,32609,,2,4,,,2,19,8,
14047,1,1993,,2357,1,,,,,32607,,2,4,,,2,19,10,
14048,1,1980,,2064,1,,,,,32607,,1,1,,,2,19,13,
14049,1,1972,,2475,1,,,,,32608,,2,4,,,2,19,6,
14050,1,1975,,2796,1,,,,,32605,,1,1,,,2,19,6,
14051,1,1968,,1977,1,,,,,32605,,2,4,,,2,19,6,
14052,1,1976,,1672,1,,,,,32605,,2,4,,,2,19,6,
14053,1,1978,,1456,1,,,,,32609,,2,4,,,2,19,6,
14054,1,2000,,1678,1,,,,,32608,,2,4,,,2,19,10,
14055,1,1990,,1505,1,,,,,32609,,2,4,,,2,19,8,
14056,1,1987,,991,1,,,,,32607,,2,4,,,2,19,8,
14057,1,1990,,1196,1,,,,,32609,,2,4,,,2,19,8,
14058,1,1994,,2759,1,,,,,32607,,1,1,,,2,19,10,
14059,1,1987,,1012,1,,,,,32607,,2,4,,,2,19,8,
14060,1,1985,,1198,1,,,,,32653,,2,4,,,2,19,7,
14061,1,1980,,2394,1,,,,,32641,,2,4,,,2,19,13,
14062,1,1955,,1370,1,,,,,32609,,2,4,,,2,19,6,
14063,1,1965,,1323,1,,,,,32609,,1,1,,,2,19,6,
14064,1,2001,,2957,2,,,,,32607,,1,1,,,2,19,10,
14065,1,1955,,1050,1,,,,,32609,,1,1,,,2,19,6,
14066,1,1960,,1050,1,,,,,32609,,1,1,,,,,,
14067,1,1962,,851,1,,,,,32609,,2,4,,,,,,
14068,1,1995,,2896,1,,,,,32607,,1,1,,,2,19,10,
14069,1,1990,,2491,1,,,,,32607,,2,4,,,2,19,8,
14070,1,1960,,1264,1,,,,,32609,,2,4,,,2,19,6,
14071,1,1972,,1118,1,,,,,32605,,2,4,,,2,19,6,
14072,1,1974,,1728,2,,,,,32605,,2,4,,,2,19,6,
14073,1,1973,,1482,1,,,,,32605,,2,4,,,2,19,6,
14074,1,1980,,1890,1,,,,,32607,,2,4,,,2,19,13,
14075,1,1983,,2685,1,,,,,32607,,2,4,,,2,19,7,
14076,1,1970,,1959,1,,,,,32603,,2,4,,,2,19,6,
14077,1,1994,,2312,1,,,,,32607,,2,4,,,2,19,10,
14078,1,1973,,2755,1,,,,,32603,,1,1,,,2,19,6,
14079,1,2005,,2286,1,,,,,32606,,1,1,,,2,19,12,
14080,1,2002,,1026,1,,,,,32607,,2,4,,,2,19,10,
14081,1,2005,,1631,1,,,,,32669,,1,1,,,2,19,12,
14082,1,1975,,2216,1,,,,,32603,,2,4,,,2,19,6,
14083,1,1987,,1293,1,,,,,32607,,2,4,,,2,19,8,
14084,1,2002,,1299,1,,,,,32606,,2,4,,,2,19,10,
14085,1,2004,,1778,1,,,,,32606,,2,4,,,2,19,10,
14086,1,1971,,1170,1,,,,,32605,,2,4,,,2,19,6,
14087,1,1962,,1568,1,,,,,32605,,2,4,,,2,19,6,
14088,1,1986,,1158,1,,,,,32605,,2,4,,,2,19,8,
14089,1,2002,,1648,1,,,,,32606,,2,4,,,2,19,10,
14090,1,1964,,1176,1,,,,,32641,,2,4,,,,,,
14091,1,1964,,832,1,,,,,32641,,2,4,,,2,19,6,
14092,1,1984,,1323,1,,,,,32607,,2,4,,,2,19,7,
14093,1,1970,,2432,2,,,,,32603,,2,4,,,2,19,6,
14094,1,1998,,1361,1,,,,,32608,,2,4,,,2,19,10,
14095,1,2004,,1552,1,,,,,32606,,2,4,,,2,19,10,
14096,1,1977,,2336,1,,,,,32603,,1,1,,,2,19,6,
14097,1,1973,,2831,2,,,,,32603,,2,4,,,2,19,6,
14098,1,2003,,1930,1,,,,,32606,,2,4,,,2,19,10,
14099,1,1975,,2910,1,,,,,32603,,2,4,,,2,19,6,
14100,1,1973,,3763,1,,,,,32603,,1,1,,,2,19,6,
14101,1,2002,,1468,1,,,,,32606,,2,4,,,2,19,10,
14102,1,2005,,1228,1,,,,,32641,,1,1,,,2,19,12,
14103,1,1974,,1490,1,,,,,32605,,2,4,,,2,19,6,
14104,1,1973,,2433,2,,,,,32603,,2,4,,,2,19,6,
14105,1,1971,,1292,1,,,,,32605,,2,4,,,2,19,6,
14106,1,1965,,1176,1,,,,,32641,,2,4,,,,,,
14107,1,1964,,936,1,,,,,32641,,2,4,,,2,19,6,
14108,1,1974,,1287,1,,,,,32641,,2,4,,,2,19,6,
14109,1,1968,,1456,1,,,,,32601,,2,4,,,2,19,6,
14110,1,1987,,4116,1,,,,,32607,,2,4,,,2,19,8,
14111,1,1978,,2358,3,,,,,32607,,2,4,,,2,19,6,
14112,1,1969,,714,1,,,,,32601,,2,4,,,2,19,6,
14113,1,1973,,888,1,,,,,32641,,2,4,,,,,,
14114,1,1989,,1353,1,,,,,32607,,2,4,,,2,19,8,
14115,1,1998,,1493,1,,,,,32608,,2,4,,,2,19,10,
14116,1,2005,,1857,1,,,,,32669,,1,1,,,2,19,12,
