DataJamID,YEAR,AnnualElec_kWh
16856,2010,23258
16857,2010,8411
16858,2010,18567
16859,2010,16066
16860,2010,11060
16861,2010,11363
16862,2010,15058
16863,2010,15503
16864,2010,7381
16865,2010,6072
16866,2010,11969
16867,2010,36905
16868,2010,14550
16869,2010,17071
16870,2010,17371
16871,2010,12510
16872,2010,4633
16873,2010,9720
16874,2010,6773
16875,2010,11347
16876,2010,8147
16878,2010,10401
16879,2010,7799
16880,2010,7919
16881,2010,17209
16882,2010,15100
16883,2010,14484
16884,2010,7498
16885,2010,21185
16886,2010,6901
16887,2010,15446
16888,2010,8547
16889,2010,11837
16891,2010,13922
16892,2010,17263
16893,2010,5382
16894,2010,13391
16895,2010,14728
16896,2010,11997
16897,2010,23508
16898,2010,7793
16899,2010,15574
16900,2010,11719
16901,2010,21402
16902,2010,12736
16903,2010,10807
16904,2010,11517
16905,2010,22342
16906,2010,17726
16907,2010,10815
16908,2010,6995
16909,2010,8733
16910,2010,15111
16911,2010,15258
16912,2010,7140
16913,2010,14578
16914,2010,11516
16916,2010,8519
16917,2010,9346
16918,2010,6156
16919,2010,6353
16920,2010,7311
16921,2010,10441
16922,2010,7501
16924,2010,9615
16925,2010,17832
16926,2010,16259
16927,2010,7075
16928,2010,19385
16929,2010,5013
16930,2010,24533
16931,2010,19404
16932,2010,17938
16933,2010,14503
16934,2010,11973
16935,2010,12096
16936,2010,17514
16937,2010,7672
16938,2010,14751
16939,2010,23862
16940,2010,8181
16941,2010,4469
16943,2010,19585
16944,2010,18939
16945,2010,6888
16946,2010,15781
16947,2010,12557
16948,2010,7932
16949,2010,4201
16950,2010,8005
16951,2010,8791
16952,2010,6768
16953,2010,12574
16954,2010,6000
16955,2010,12093
16956,2010,12414
16957,2010,11901
16959,2010,16598
16960,2010,6744
16961,2010,11551
16962,2010,8876
16963,2010,9902
16964,2010,10855
16966,2010,10685
16967,2010,1375
16968,2010,14382
16969,2010,15768
16970,2010,9404
16971,2010,20868
16972,2010,13341
16973,2010,6615
16974,2010,12691
16975,2010,8733
16976,2010,5876
16977,2010,11015
16978,2010,24822
16979,2010,5596
16980,2010,14403
16981,2010,2266
16982,2010,6058
16983,2010,3900
16984,2010,10702
16985,2010,11589
16986,2010,6036
16987,2010,22121
16988,2010,6997
16989,2010,15604
16990,2010,7733
16991,2010,24601
16992,2010,14726
16993,2010,13909
16994,2010,6497
16995,2010,20538
16996,2010,8556
16997,2010,9051
16998,2010,10669
16999,2010,12272
17000,2010,5114
17001,2010,16505
17002,2010,11402
17003,2010,11044
17004,2010,5857
17005,2010,12931
17006,2010,13689
17007,2010,19244
17008,2010,6556
17009,2010,22316
17011,2010,11503
17012,2010,7228
17013,2010,17548
17014,2010,8952
17015,2010,26743
17016,2010,15938
17017,2010,12035
17018,2010,8192
17019,2010,16418
17020,2010,8482
17021,2010,7776
17022,2010,10039
17023,2010,15554
17024,2010,9890
17026,2010,7982
17027,2010,22500
17028,2010,17161
17029,2010,10539
17030,2010,11218
17031,2010,8725
17032,2010,7530
17033,2010,11695
17034,2010,23224
17035,2010,5804
17036,2010,31460
17037,2010,9062
17038,2010,5518
17039,2010,5848
17040,2010,13813
17041,2010,15369
17042,2010,15976
17043,2010,8617
17044,2010,6099
17045,2010,9871
17046,2010,13480
17047,2010,16230
17048,2010,31782
17049,2010,15738
17050,2010,17866
17051,2010,13111
17052,2010,17511
17053,2010,14521
17054,2010,10897
17055,2010,12511
17056,2010,11159
17057,2010,9840
17058,2010,17229
17059,2010,10624
17060,2010,23784
17061,2010,15950
17062,2010,11538
17063,2010,25862
17064,2010,18052
17065,2010,10717
17066,2010,7391
17067,2010,22617
17068,2010,29886
17069,2010,7714
17070,2010,6004
17071,2010,12821
17072,2010,10686
17073,2010,6861
17074,2010,8614
17075,2010,13900
17076,2010,5752
17077,2010,6675
17079,2010,6841
17080,2010,8824
17081,2010,17877
17082,2010,15734
17083,2010,8220
17084,2010,15709
17085,2010,4658
17086,2010,23810
17087,2010,12040
17088,2010,14523
17089,2010,6844
17090,2010,19714
17091,2010,14639
17092,2010,20301
17093,2010,7013
17094,2010,15089
17095,2010,12395
17096,2010,11308
17097,2010,15224
17098,2010,15455
17099,2010,17611
17100,2010,9487
17101,2010,7749
17102,2010,9408
17103,2010,15885
17104,2010,18615
17105,2010,13667
17106,2010,11777
17107,2010,10856
17108,2010,11067
17109,2010,9598
17110,2010,12412
17111,2010,9899
17112,2010,11070
17113,2010,7164
17114,2010,10481
17115,2010,14009
17116,2010,5813
17117,2010,5709
17118,2010,9984
17119,2010,7949
17120,2010,14759
17121,2010,3160
17122,2010,15328
17123,2010,17652
17124,2010,12602
17125,2010,10440
17126,2010,28300
17127,2010,12338
17128,2010,10816
17129,2010,8268
17130,2010,13319
17131,2010,9917
17132,2010,8096
17133,2010,14734
17134,2010,10655
17136,2010,5373
17137,2010,5938
17138,2010,11671
17139,2010,7046
17140,2010,7006
17141,2010,18156
17142,2010,11796
17143,2010,52002
17144,2010,16474
17145,2010,14576
17146,2010,13117
17147,2010,14987
17148,2010,17830
17149,2010,26979
17150,2010,41660
17151,2010,10552
17152,2010,5509
17153,2010,6431
17154,2010,3301
17155,2010,4139
17156,2010,10764
17157,2010,7113
17158,2010,15566
17159,2010,9513
17160,2010,23034
17161,2010,24011
17162,2010,11145
17163,2010,13226
17164,2010,19907
17165,2010,22867
17166,2010,5293
17167,2010,19769
17169,2010,11765
17171,2010,6270
17173,2010,19973
17174,2010,6170
17175,2010,10805
17176,2010,8476
17177,2010,2078
17178,2010,7861
17179,2010,18209
17180,2010,1945
17181,2010,7106
17182,2010,21940
17183,2010,13523
17184,2010,19658
17185,2010,10970
17186,2010,6822
17187,2010,18930
17188,2010,15368
17189,2010,14668
17190,2010,11113
17191,2010,15496
17192,2010,7808
17193,2010,19921
17194,2010,18605
17195,2010,12772
17196,2010,7220
17198,2010,13491
17199,2010,10487
17200,2010,7849
17201,2010,19773
17202,2010,13383
17203,2010,13437
17204,2010,10851
17205,2010,5390
17206,2010,18369
17207,2010,20577
17208,2010,16076
17209,2010,9715
17210,2010,3764
17211,2010,8446
17212,2010,11956
17213,2010,7350
17214,2010,7237
17215,2010,19203
17216,2010,14250
17217,2010,11326
17218,2010,7199
17219,2010,12230
17220,2010,24317
17221,2010,6648
17223,2010,21644
17224,2010,10050
17225,2010,12412
17226,2010,8021
17227,2010,14026
17228,2010,8217
17229,2010,10507
17230,2010,14052
17231,2010,7941
17232,2010,13674
17233,2010,8280
17234,2010,9502
17235,2010,8293
17236,2010,13870
17237,2010,10769
17238,2010,5491
17239,2010,17459
17240,2010,20040
17241,2010,15909
17242,2010,24798
17243,2010,11730
17244,2010,10155
17245,2010,6271
17246,2010,9449
17247,2010,4694
17248,2010,21524
17249,2010,21894
17251,2010,9006
17252,2010,8805
17253,2010,11083
17254,2010,9551
17255,2010,13247
17256,2010,10398
17257,2010,15738
17258,2010,7498
17259,2010,8712
17260,2010,12391
17261,2010,8683
17262,2010,4190
17263,2010,27373
17264,2010,18735
17265,2010,10322
17266,2010,21617
17267,2010,18245
17268,2010,13672
17269,2010,21903
17270,2010,23878
17271,2010,6801
17272,2010,7848
17273,2010,18133
17274,2010,10818
17275,2010,23514
17276,2010,12531
17277,2010,8889
17278,2010,18085
17279,2010,8690
17280,2010,11677
17281,2010,14820
17282,2010,10929
17283,2010,4538
17285,2010,13228
17286,2010,14952
17287,2010,13131
17288,2010,7515
17289,2010,7969
17290,2010,1117
17291,2010,8279
17292,2010,6534
17293,2010,13442
17294,2010,10491
17295,2010,11268
17296,2010,18407
17297,2010,18089
17298,2010,8080
17299,2010,8663
17300,2010,10052
17301,2010,7108
17302,2010,15339
17303,2010,14100
17304,2010,10715
17305,2010,955
17306,2010,7142
17307,2010,17284
17308,2010,14035
17309,2010,7856
17310,2010,15506
17311,2010,17941
17312,2010,9683
17314,2010,14828
17315,2010,12830
17316,2010,6513
17317,2010,30881
17318,2010,15867
17319,2010,14831
17320,2010,17191
17321,2010,16242
17322,2010,12190
17323,2010,7964
17324,2010,19989
17325,2010,14463
17326,2010,18177
17327,2010,10213
17328,2010,19490
17329,2010,5220
17330,2010,15431
17331,2010,23490
17332,2010,13666
17333,2010,6593
17334,2010,16221
17335,2010,5246
17337,2010,11086
17338,2010,15237
17339,2010,11499
17340,2010,12658
17341,2010,13164
17342,2010,14470
17343,2010,10053
17344,2010,10932
17345,2010,13719
17346,2010,7697
17347,2010,10392
17348,2010,17115
17349,2010,7467
17350,2010,5282
17351,2010,17218
17352,2010,7752
17353,2010,9544
17354,2010,6150
17355,2010,22076
17356,2010,15984
17357,2010,16931
17358,2010,24268
17359,2010,7304
17360,2010,12245
17361,2010,10900
17362,2010,14445
17363,2010,14364
17364,2010,13353
17365,2010,6341
17366,2010,14155
17367,2010,10356
17368,2010,9836
17369,2010,7894
17370,2010,32991
17371,2010,11026
17372,2010,19973
17373,2010,6528
17374,2010,8300
17375,2010,8414
17376,2010,2918
17377,2010,25855
17378,2010,18094
17379,2010,15953
17380,2010,10317
17381,2010,30004
17382,2010,9702
17383,2010,21863
17384,2010,12489
17385,2010,21374
17386,2010,5873
17387,2010,7202
17388,2010,6810
17389,2010,14232
17390,2010,21734
17391,2010,29795
17392,2010,19485
17393,2010,12756
17394,2010,9915
17395,2010,16957
17396,2010,7584
17397,2010,14357
17398,2010,7383
17399,2010,5108
17400,2010,15263
17401,2010,11171
17402,2010,18452
17403,2010,22181
17404,2010,6917
17405,2010,14208
17406,2010,3577
17407,2010,5297
17408,2010,8222
17409,2010,18834
17410,2010,5593
17411,2010,18074
17412,2010,29333
17413,2010,8723
17414,2010,8964
17416,2010,10089
17417,2010,17205
17418,2010,18615
17419,2010,5275
17420,2010,1187
17421,2010,19178
17422,2010,11400
17424,2010,12193
17425,2010,12835
17426,2010,9849
17427,2010,7335
17428,2010,23399
17429,2010,85769
17431,2010,9965
17432,2010,18203
17433,2010,13675
17434,2010,21330
17435,2010,17903
17437,2010,30808
17438,2010,14371
17439,2010,16136
17440,2010,14870
17441,2010,5233
17442,2010,7010
17443,2010,6770
17444,2010,12122
17445,2010,34762
17446,2010,12799
17447,2010,9334
17448,2010,26965
17449,2010,12447
17450,2010,12364
17451,2010,16678
17452,2010,26452
17453,2010,13118
17454,2010,24207
17455,2010,13091
17456,2010,16753
17457,2010,10355
17458,2010,3753
17459,2010,14897
17460,2010,28245
17461,2010,27012
17462,2010,10145
17463,2010,7166
17464,2010,12282
17465,2010,18235
17466,2010,14450
17467,2010,15521
17468,2010,7820
17469,2010,10657
17470,2010,8594
17471,2010,14389
17472,2010,15393
17473,2010,5193
17474,2010,6381
17475,2010,2187
17476,2010,10321
17477,2010,11988
17478,2010,13670
17479,2010,6110
17480,2010,14799
17481,2010,7241
17482,2010,13474
17483,2010,17529
17484,2010,4543
17485,2010,12981
17486,2010,18286
17487,2010,13673
17488,2010,10001
17489,2010,5195
17490,2010,26062
17491,2010,27510
17492,2010,928
17493,2010,13127
17494,2010,6890
17495,2010,10184
17496,2010,8234
17497,2010,8330
17498,2010,6176
17499,2010,32249
17500,2010,7268
17502,2010,7698
17503,2010,28329
17504,2010,11402
17505,2010,10132
17506,2010,10535
17507,2010,4224
17508,2010,8395
17509,2010,14935
17510,2010,13312
17511,2010,13394
17512,2010,4106
17513,2010,10612
17514,2010,5439
17515,2010,13851
17516,2010,11004
17517,2010,17325
17518,2010,12653
17519,2010,20270
17520,2010,23556
17521,2010,4727
17522,2010,26005
17523,2010,14034
17524,2010,23819
17525,2010,17160
17526,2010,20759
17527,2010,6810
17528,2010,10138
17529,2010,10499
17530,2010,22172
17531,2010,4376
17532,2010,4114
17533,2010,3710
17534,2010,9541
17535,2010,13608
17536,2010,13472
17537,2010,13488
17538,2010,4204
17539,2010,13149
17540,2010,6772
17541,2010,6188
17542,2010,20021
17543,2010,12643
17544,2010,17741
17545,2010,14649
17546,2010,7768
17547,2010,7319
17548,2010,15060
17549,2010,11964
17550,2010,17607
17551,2010,15524
17552,2010,7167
17553,2010,9908
17554,2010,17164
17555,2010,9128
17556,2010,6397
17557,2010,8284
17558,2010,5534
17559,2010,26955
17560,2010,2874
17562,2010,21518
17563,2010,11159
17564,2010,14556
17565,2010,12490
17567,2010,11263
17568,2010,19893
17569,2010,12205
17570,2010,6569
17571,2010,7634
17572,2010,7013
17573,2010,9084
17574,2010,11839
17575,2010,11449
17576,2010,3732
17577,2010,33727
17578,2010,9841
17579,2010,15324
17580,2010,10500
17581,2010,12152
17582,2010,22048
17583,2010,21912
17584,2010,8946
17585,2010,9662
17586,2010,12474
17587,2010,8222
17589,2010,9028
17590,2010,9171
17591,2010,12280
17592,2010,13116
17593,2010,18495
17594,2010,11911
17595,2010,17792
17596,2010,4201
17597,2010,11626
17598,2010,7781
17599,2010,8546
17600,2010,7450
17601,2010,11130
17602,2010,6164
17603,2010,9473
17604,2010,6709
17605,2010,10185
17606,2010,23148
17607,2010,33344
17608,2010,14929
17609,2010,16067
17610,2010,32337
17611,2010,16690
17612,2010,10433
17613,2010,19892
17614,2010,32804
17615,2010,8153
17616,2010,10791
17617,2010,7112
17618,2010,10456
17619,2010,8117
17620,2010,8773
17621,2010,14338
17622,2010,5237
17623,2010,21113
17624,2010,9276
17625,2010,10008
17626,2010,15025
17627,2010,8990
17628,2010,3497
17629,2010,9970
17630,2010,10399
17631,2010,12546
17632,2010,10274
17633,2010,15711
17634,2010,11347
17635,2010,18208
17636,2010,9191
17637,2010,26871
17638,2010,7351
17639,2010,5223
17640,2010,7635
17641,2010,11981
17642,2010,13919
17643,2010,18444
17644,2010,22877
17645,2010,8061
17646,2010,20060
17647,2010,9403
17648,2010,19089
17649,2010,16909
17650,2010,13297
17651,2010,10425
17652,2010,13568
17653,2010,14618
17654,2010,12555
17655,2010,44383
17656,2010,10483
17657,2010,13767
17658,2010,10431
17659,2010,8718
17660,2010,26258
17661,2010,18869
17662,2010,24615
17663,2010,4633
17664,2010,15422
17665,2010,13939
17666,2010,5568
17667,2010,7817
17668,2010,22314
17669,2010,22466
17670,2010,6411
17671,2010,4464
17672,2010,5929
17673,2010,10069
17674,2010,10448
17675,2010,4967
17676,2010,12560
17677,2010,11423
17678,2010,19750
17679,2010,7920
17680,2010,2556
17681,2010,10785
17682,2010,8394
17683,2010,7712
17684,2010,8570
17685,2010,39228
17686,2010,18295
17687,2010,12957
17688,2010,12082
17689,2010,11991
17690,2010,9133
17691,2010,7036
17692,2010,15518
17693,2010,4269
17694,2010,16380
17695,2010,9156
17696,2010,10810
17697,2010,8297
17698,2010,11005
17699,2010,19969
17700,2010,8725
17701,2010,17643
17702,2010,14392
17703,2010,11482
17704,2010,5005
17705,2010,13070
17706,2010,3812
17707,2010,4219
17708,2010,6447
17709,2010,5182
17710,2010,15849
17711,2010,18609
17712,2010,13327
17713,2010,3517
17714,2010,21786
17715,2010,13261
17716,2010,6902
17717,2010,24008
17718,2010,11106
17719,2010,12781
17720,2010,9283
17721,2010,9740
17722,2010,18126
17723,2010,15393
17724,2010,11682
17725,2010,9094
17726,2010,9784
17727,2010,15999
17728,2010,11373
17729,2010,9421
17730,2010,7671
17731,2010,23117
17732,2010,25288
17733,2010,11107
17734,2010,12288
17735,2010,6790
17736,2010,34157
17737,2010,9008
17738,2010,20730
17739,2010,23107
17740,2010,13469
17741,2010,7319
17742,2010,20212
17743,2010,2688
17744,2010,12627
17745,2010,20939
17746,2010,18031
17747,2010,18163
17748,2010,16772
17749,2010,11350
17750,2010,11883
17751,2010,26437
17752,2010,13309
17753,2010,13102
17754,2010,24962
17755,2010,3606
17756,2010,17691
17757,2010,6154
17758,2010,12552
17759,2010,12300
17760,2010,10384
17761,2010,16918
17762,2010,6879
17763,2010,3739
17764,2010,15894
17765,2010,26949
17766,2010,5070
17767,2010,27923
17768,2010,10045
17769,2010,4912
17770,2010,22990
17771,2010,10882
17772,2010,7155
17773,2010,4015
17774,2010,19073
17775,2010,17732
17776,2010,9385
17777,2010,20705
17778,2010,25678
17779,2010,18204
17781,2010,9224
17782,2010,7099
17783,2010,16266
17785,2010,14989
17786,2010,13157
17787,2010,37767
17788,2010,23090
17789,2010,21322
17790,2010,31693
17791,2010,34099
17792,2010,11667
17793,2010,12809
17794,2010,4720
17795,2010,9787
17796,2010,15178
17797,2010,17441
17798,2010,10831
17799,2010,13097
17800,2010,10292
17801,2010,6423
17802,2010,15345
17803,2010,15737
17804,2010,18639
17805,2010,13566
17806,2010,15439
17807,2010,12324
17808,2010,13487
17809,2010,12157
17810,2010,19267
17811,2010,29045
17812,2010,14208
17813,2010,11937
17814,2010,18298
17815,2010,9971
17816,2010,11403
17817,2010,18300
17818,2010,14540
17820,2010,19704
17821,2010,10286
17822,2010,8843
17823,2010,11265
17824,2010,2334
17825,2010,7456
17826,2010,8407
17827,2010,7085
17828,2010,22511
17829,2010,25467
17830,2010,15735
17831,2010,11612
17832,2010,5929
17833,2010,525
17834,2010,18839
17835,2010,15125
17836,2010,8305
17837,2010,9649
17838,2010,17779
17839,2010,16377
17840,2010,8180
17841,2010,11831
17842,2010,8928
17843,2010,9842
17844,2010,4075
17845,2010,11671
17846,2010,24515
17847,2010,17465
17848,2010,17109
17849,2010,14703
17850,2010,24175
17851,2010,17018
17852,2010,9857
17853,2010,17882
17854,2010,15303
17855,2010,11804
17856,2010,11333
17857,2010,19142
17858,2010,9630
17859,2010,17600
17860,2010,3466
17861,2010,17844
17862,2010,4189
17863,2010,3413
17864,2010,15247
17865,2010,7264
17866,2010,21971
17867,2010,13030
17868,2010,22140
17869,2010,17644
17871,2010,52085
17872,2010,17951
17873,2010,20455
17874,2010,10004
17875,2010,13464
17876,2010,9311
17877,2010,16178
17878,2010,8327
17879,2010,16060
17880,2010,12546
17881,2010,11899
17882,2010,8201
17883,2010,4209
17884,2010,8537
17885,2010,8633
17886,2010,17292
17887,2010,3349
17888,2010,7409
17890,2010,15330
17891,2010,12750
17892,2010,10651
17893,2010,24854
17894,2010,16961
17895,2010,14829
17896,2010,11119
17897,2010,4376
17898,2010,6081
17899,2010,12807
17900,2010,22410
17901,2010,11801
17902,2010,11759
17903,2010,9704
17904,2010,8493
17905,2010,17144
17906,2010,14234
17907,2010,10428
17908,2010,21050
17909,2010,8305
17910,2010,15959
17911,2010,16687
17912,2010,20119
17913,2010,6872
17914,2010,9796
17915,2010,5481
17916,2010,12234
17918,2010,14741
17919,2010,12854
17920,2010,7429
17921,2010,10733
17922,2010,20201
17923,2010,15347
17924,2010,10124
17925,2010,13222
17926,2010,14855
17927,2010,34366
17928,2010,1143
17929,2010,3908
17930,2010,19389
17931,2010,9622
17932,2010,8685
17933,2010,13210
17934,2010,6252
17935,2010,7831
17936,2010,9520
17937,2010,16017
17938,2010,22415
17939,2010,10069
17940,2010,13979
17941,2010,10248
17942,2010,20879
17943,2010,8729
17944,2010,17371
17945,2010,5987
17946,2010,11015
17947,2010,12414
17949,2010,9356
17950,2010,5746
17951,2010,6965
17952,2010,14543
17953,2010,8680
17954,2010,12717
17955,2010,10660
17956,2010,10670
17957,2010,16887
17958,2010,6719
17959,2010,8862
17960,2010,23592
17961,2010,33536
17962,2010,9723
17963,2010,7866
17964,2010,10072
17965,2010,8945
17966,2010,10058
17967,2010,6425
17968,2010,14048
17969,2010,14538
17970,2010,10741
17971,2010,7435
17972,2010,5321
17973,2010,8825
17974,2010,25231
17975,2010,8745
17976,2010,6047
17977,2010,15847
17978,2010,18522
17979,2010,19923
17980,2010,5934
17981,2010,25319
17982,2010,43376
17983,2010,8279
17984,2010,18019
17985,2010,22023
17986,2010,8157
17987,2010,30254
17988,2010,23722
17989,2010,5439
17990,2010,10328
17991,2010,8963
17992,2010,24595
17993,2010,14643
17994,2010,11180
17995,2010,7936
17996,2010,25912
17997,2010,20477
17998,2010,7971
17999,2010,11968
18000,2010,15937
18001,2010,19483
18002,2010,8504
18003,2010,8752
18005,2010,8253
18006,2010,31040
18007,2010,19345
18008,2010,7373
18009,2010,12408
18010,2010,9497
18011,2010,12054
18012,2010,7179
18013,2010,12921
18014,2010,7214
18015,2010,9698
18016,2010,5700
18017,2010,10105
18018,2010,18911
18019,2010,23022
18020,2010,10549
18021,2010,11034
18022,2010,4512
18023,2010,5551
18024,2010,4224
18025,2010,14126
18026,2010,15196
18027,2010,11396
18028,2010,5208
18029,2010,33122
18030,2010,8500
18031,2010,15828
18032,2010,14063
18033,2010,13373
18034,2010,21806
18035,2010,9009
18036,2010,14657
18037,2010,19405
18038,2010,9013
18039,2010,11329
18040,2010,8568
18041,2010,7515
18042,2010,16854
18043,2010,10437
18044,2010,20452
18045,2010,17090
18046,2010,23054
18047,2010,4429
18048,2010,6534
18049,2010,6372
18050,2010,12850
18051,2010,12016
18052,2010,11335
18053,2010,8023
18054,2010,10646
18055,2010,15735
18056,2010,9702
18057,2010,7191
18058,2010,15062
18059,2010,10293
18060,2010,7732
18061,2010,5833
18062,2010,8558
18063,2010,24665
18064,2010,13496
18065,2010,17409
18066,2010,5266
18067,2010,33310
18068,2010,9825
18069,2010,17861
18070,2010,20723
18071,2010,27788
18072,2010,13604
18073,2010,11822
18074,2010,9735
18075,2010,27516
18076,2010,11100
18077,2010,20033
18078,2010,13330
18079,2010,16345
18080,2010,32786
18081,2010,8914
18082,2010,10327
18083,2010,17273
18084,2010,19802
18085,2010,10620
18086,2010,8780
18088,2010,7099
18089,2010,6287
18090,2010,14188
18091,2010,21109
18092,2010,4998
18093,2010,6496
18094,2010,6381
18095,2010,12915
18096,2010,21270
18097,2010,10029
18098,2010,8820
18099,2010,9861
18100,2010,15171
18101,2010,11579
18102,2010,14350
18103,2010,5391
18104,2010,17695
18105,2010,9770
18106,2010,13780
18107,2010,20257
18108,2010,8898
18109,2010,6598
18110,2010,23988
18111,2010,20610
18112,2010,6217
18113,2010,12866
18114,2010,8632
18115,2010,5185
18116,2010,20663
18117,2010,11699
18118,2010,4595
18119,2010,13796
18120,2010,10437
18121,2010,7334
18122,2010,9699
18123,2010,17089
18124,2010,23920
18125,2010,16179
18126,2010,10500
18127,2010,7855
18128,2010,11347
18129,2010,7008
18130,2010,23836
18131,2010,29534
18132,2010,7744
18133,2010,20314
18134,2010,9556
18135,2010,9465
18136,2010,17665
18137,2010,17998
18138,2010,22800
18139,2010,10846
18140,2010,6705
18141,2010,14368
18142,2010,13246
18143,2010,10850
18144,2010,22993
18145,2010,15350
18146,2010,24152
18147,2010,14118
18148,2010,5995
18149,2010,7197
18150,2010,13542
18151,2010,17808
18152,2010,9347
18153,2010,7499
18154,2010,18503
18155,2010,17429
18156,2010,13589
18157,2010,7527
18158,2010,21450
18159,2010,7741
18160,2010,14498
18162,2010,18005
18163,2010,10315
18164,2010,22202
18165,2010,18921
18166,2010,15761
18167,2010,7854
18168,2010,9928
18169,2010,22223
18170,2010,10729
18171,2010,9051
18172,2010,26625
18173,2010,16178
18174,2010,8529
18175,2010,12067
18176,2010,16396
18177,2010,21271
18178,2010,10063
18179,2010,9784
18180,2010,13772
18181,2010,10609
18182,2010,10009
18183,2010,8967
18184,2010,13949
18185,2010,23365
18186,2010,20821
18187,2010,8361
18188,2010,7033
18189,2010,9515
18190,2010,11309
18191,2010,7274
18192,2010,11041
18193,2010,9336
18194,2010,9219
18195,2010,9450
18196,2010,9731
18197,2010,1253
18198,2010,8020
18199,2010,9138
18200,2010,10979
18201,2010,21085
18202,2010,8721
18203,2010,15213
18204,2010,9367
18206,2010,23180
18207,2010,13050
18208,2010,16946
18209,2010,7560
18210,2010,28930
18211,2010,23566
18212,2010,10889
18213,2010,13886
18214,2010,10439
18215,2010,21540
18216,2010,8043
18218,2010,23726
18219,2010,5111
18220,2010,26543
18221,2010,7801
18222,2010,12415
18223,2010,11662
18224,2010,15546
18225,2010,15567
18227,2010,16133
18228,2010,18621
18229,2010,12728
18230,2010,6243
18231,2010,31733
18232,2010,18168
18233,2010,13600
18234,2010,24533
18235,2010,10505
18236,2010,11488
18237,2010,6757
18238,2010,5476
18239,2010,14458
18240,2010,12231
18241,2010,32392
18242,2010,2905
18243,2010,12815
18244,2010,5841
18245,2010,4544
18246,2010,9042
18247,2010,10413
18248,2010,8928
18250,2010,17868
18251,2010,9802
18252,2010,11266
18253,2010,4857
18254,2010,23904
18255,2010,21904
18256,2010,7005
18257,2010,9006
18258,2010,22036
18259,2010,22307
18260,2010,7640
18261,2010,13274
18262,2010,21947
18263,2010,8500
18264,2010,15277
18265,2010,12008
18266,2010,11893
18267,2010,8278
18268,2010,16779
18269,2010,28030
18270,2010,9941
18271,2010,17797
18272,2010,19661
18273,2010,5455
18274,2010,4181
18275,2010,12675
18276,2010,18189
18277,2010,7680
18279,2010,30959
18280,2010,19606
18281,2010,4628
18282,2010,6292
18283,2010,13447
18284,2010,8108
18285,2010,8576
18286,2010,8846
18287,2010,6899
18288,2010,11289
18289,2010,7071
18290,2010,16079
18291,2010,15798
18292,2010,10727
18293,2010,13138
18294,2010,9485
18295,2010,25291
18296,2010,21358
18297,2010,22796
18298,2010,9530
18299,2010,10223
18300,2010,9637
18301,2010,14463
18302,2010,10650
18303,2010,8552
18304,2010,13166
18305,2010,7986
18306,2010,9192
18307,2010,11251
18308,2010,15503
18309,2010,14018
18310,2010,10854
18311,2010,3515
18312,2010,5618
18313,2010,6501
18314,2010,4621
18315,2010,8767
18316,2010,8788
18317,2010,11127
18318,2010,19421
18319,2010,7087
18320,2010,10273
18321,2010,18133
18322,2010,6559
18323,2010,13638
18324,2010,7015
18325,2010,16290
18326,2010,13221
18327,2010,11808
18328,2010,13333
18329,2010,13409
18330,2010,16359
18331,2010,20392
18332,2010,5249
18333,2010,18380
18334,2010,3991
18335,2010,7810
18336,2010,17760
18337,2010,21482
18338,2010,10737
18339,2010,1828
18340,2010,8676
18341,2010,20901
18342,2010,6853
18343,2010,23113
18344,2010,16090
18345,2010,7270
18347,2010,8697
18348,2010,9714
18349,2010,8985
18350,2010,5714
18351,2010,18762
18352,2010,17283
18353,2010,3937
18354,2010,1885
18355,2010,6726
18356,2010,15036
18357,2010,10079
18358,2010,9387
18359,2010,14993
18360,2010,11269
18361,2010,14631
18362,2010,6060
18363,2010,12915
18364,2010,9768
18365,2010,8704
18366,2010,11954
18367,2010,9139
18368,2010,7203
18369,2010,13157
18370,2010,9036
18372,2010,11876
18373,2010,4506
18374,2010,21347
18375,2010,15931
18376,2010,6776
18377,2010,5974
18378,2010,14443
18379,2010,12178
18380,2010,15845
18381,2010,7107
18382,2010,11463
18383,2010,17288
18384,2010,6287
18386,2010,14712
18387,2010,14531
18388,2010,4889
18389,2010,8591
18390,2010,12259
18391,2010,22008
18392,2010,10368
18393,2010,8334
18394,2010,6145
18395,2010,12010
18396,2010,11650
18397,2010,19867
18398,2010,5354
18399,2010,5506
18400,2010,11023
18401,2010,8775
18402,2010,6684
18403,2010,11383
18404,2010,17062
18405,2010,18230
18406,2010,9570
18407,2010,32366
18408,2010,7656
18409,2010,19889
18410,2010,10706
18411,2010,9877
18412,2010,11088
18413,2010,6653
18414,2010,5205
18415,2010,12201
18416,2010,8228
18417,2010,10691
18418,2010,7071
18419,2010,18049
18420,2010,12655
18421,2010,8011
18422,2010,9798
18423,2010,22224
18424,2010,13146
18425,2010,13951
18426,2010,13250
18427,2010,10448
18428,2010,18593
18429,2010,22107
18430,2010,9533
18431,2010,10703
18432,2010,8761
18435,2010,10397
18436,2010,27699
18437,2010,2666
18438,2010,7654
18439,2010,11464
18440,2010,18713
18441,2010,15169
18442,2010,20855
18443,2010,6490
18444,2010,21056
18445,2010,17574
18446,2010,17339
18447,2010,10375
18448,2010,10380
18449,2010,12988
18450,2010,17534
18451,2010,12821
18452,2010,24200
18453,2010,9228
18454,2010,9300
18455,2010,17426
18456,2010,14006
