DataJamID,Year,AnnualGas_kBtu
17331,2010,63000
17333,2010,25000
17334,2010,34700
17335,2010,41000
17339,2010,38600
17340,2010,44700
17342,2010,24900
17343,2010,17100
17345,2010,32200
17348,2010,33600
17359,2010,26200
17371,2010,31700
17372,2010,52500
17373,2010,37400
17374,2010,51200
17379,2010,68000
17380,2010,75500
17387,2010,28000
17388,2010,34600
17389,2010,34900
17399,2010,18400
17400,2010,62800
17401,2010,39600
17411,2010,24100
17414,2010,49600
17419,2010,28200
17431,2010,32100
17444,2010,27300
17466,2010,57400
17479,2010,52500
17488,2010,41000
17500,2010,45100
17507,2010,19600
17516,2010,36400
17519,2010,50600
17528,2010,31400
17533,2010,2000
17538,2010,17600
17546,2010,30900
17547,2010,43500
17548,2010,39900
17553,2010,61600
17556,2010,52200
17557,2010,29200
17559,2010,55600
17562,2010,3300
17572,2010,58200
17576,2010,30700
17586,2010,30900
17587,2010,48100
17589,2010,29000
17592,2010,22700
17595,2010,58600
17600,2010,79900
17603,2010,51300
17623,2010,40900
17625,2010,57500
17629,2010,32500
17632,2010,24200
17647,2010,33700
17656,2010,33200
17670,2010,39600
17683,2010,32100
17705,2010,49100
17713,2010,30100
17724,2010,23500
17727,2010,35300
17735,2010,44800
17744,2010,47000
17749,2010,23100
17753,2010,30600
17754,2010,44800
17755,2010,15500
17758,2010,54100
17763,2010,22400
17771,2010,43800
17772,2010,38000
17799,2010,41500
17808,2010,60200
17827,2010,38600
17836,2010,47300
17845,2010,49400
17880,2010,36700
17885,2010,33300
17891,2010,20800
17892,2010,31200
17896,2010,42600
17916,2010,28000
17919,2010,43800
17920,2010,75600
17921,2010,44700
17923,2010,40900
17924,2010,30200
17925,2010,39800
17930,2010,24600
17931,2010,30100
17932,2010,35500
17959,2010,18900
17964,2010,84700
17986,2010,46400
18015,2010,54900
18016,2010,20000
18021,2010,32700
18030,2010,24300
18032,2010,68700
18043,2010,42400
18061,2010,70700
18102,2010,68700
18127,2010,42000
18166,2010,139300
18171,2010,30400
18177,2010,29200
18203,2010,45700
18207,2010,29700
18213,2010,47000
18214,2010,29100
18219,2010,17900
18224,2010,39500
18263,2010,45900
18283,2010,25800
18288,2010,37700
18289,2010,29100
18294,2010,49900
18308,2010,37900
18314,2010,12500
18315,2010,24700
18348,2010,22200
18361,2010,45000
18365,2010,36400
18373,2010,23000
18378,2010,27100
18382,2010,14600
18404,2010,52100
18405,2010,52300
18418,2010,19700
18424,2010,39200
18425,2010,40500
18429,2010,44400
18431,2010,60700
18442,2010,64600
18464,2010,35200
18465,2010,40500
18472,2010,6300
18486,2010,46800
18492,2010,27800
18493,2010,36600
18494,2010,55800
18496,2010,20200
18499,2010,29700
18503,2010,23600
18509,2010,35300
18521,2010,44100
18527,2010,26300
18534,2010,34300
18538,2010,34800
18548,2010,15800
18560,2010,27300
18568,2010,61400
18574,2010,62000
18575,2010,23800
18579,2010,34400
18581,2010,46200
18586,2010,33000
18626,2010,30100
18629,2010,13400
18637,2010,37800
18648,2010,22500
18669,2010,65600
18702,2010,38300
18742,2010,32000
18749,2010,55200
18768,2010,46100
18769,2010,41600
18780,2010,22600
18797,2010,26000
18809,2010,28100
18816,2010,22500
18838,2010,54700
18843,2010,23300
18855,2010,22300
18864,2010,40500
18868,2010,46400
18870,2010,29000
18872,2010,40800
18873,2010,27900
18880,2010,62100
18883,2010,51700
18889,2010,51100
18894,2010,31600
18895,2010,91600
18899,2010,81900
18901,2010,87500
18910,2010,34700
18911,2010,27100
18913,2010,47500
18926,2010,148200
18943,2010,21100
18951,2010,23800
18952,2010,26100
18954,2010,8900
18956,2010,71800
18957,2010,65700
18958,2010,70200
18962,2010,60900
18963,2010,30000
18967,2010,27200
18969,2010,33800
18972,2010,42300
18995,2010,30600
19007,2010,105800
19010,2010,40900
19017,2010,27800
19025,2010,4100
19032,2010,22900
19034,2010,24100
19053,2010,38900
19055,2010,30100
19057,2010,64400
19065,2010,50300
19066,2010,22100
19067,2010,36700
19068,2010,41100
19072,2010,48500
19083,2010,32100
19101,2010,41100
19121,2010,26900
19127,2010,62100
19167,2010,35400
19168,2010,55800
19171,2010,26100
19174,2010,37300
19177,2010,28800
19178,2010,35600
19180,2010,24600
19181,2010,43100
19184,2010,32000
19185,2010,38800
19190,2010,13000
19192,2010,59300
19193,2010,60600
19194,2010,33700
19196,2010,26800
19197,2010,110300
19210,2010,31500
19211,2010,30100
19218,2010,58100
19222,2010,25000
19223,2010,4200
19226,2010,27500
19227,2010,51100
19228,2010,28600
19230,2010,33600
19231,2010,26800
19232,2010,31200
19234,2010,30800
19235,2010,35200
19236,2010,21800
19237,2010,40500
19238,2010,13900
19239,2010,20900
19240,2010,35100
19241,2010,41200
19242,2010,29700
19243,2010,20500
19250,2010,38000
19253,2010,27100
19254,2010,17900
19273,2010,44000
19277,2010,45300
19278,2010,61100
19279,2010,28900
19284,2010,41700
19291,2010,22400
19303,2010,33300
19332,2010,81700
19357,2010,11400
19359,2010,94500
19376,2010,45500
19378,2010,45800
19401,2010,33600
19412,2010,43400
19419,2010,36300
19428,2010,56700
19435,2010,28500
19441,2010,6800
19473,2010,45500
19488,2010,21400
19498,2010,29800
19501,2010,28600
19522,2010,42900
19527,2010,35600
19531,2010,33300
19536,2010,62500
19538,2010,38700
19545,2010,69700
19564,2010,41200
19565,2010,23400
19566,2010,56000
19571,2010,41100
19577,2010,42100
19582,2010,37000
19584,2010,73600
19594,2010,13600
19603,2010,20400
19606,2010,35200
19609,2010,36800
19613,2010,22900
19618,2010,31800
19620,2010,29700
19621,2010,65600
19629,2010,24100
19636,2010,30300
19643,2010,25100
19652,2010,41500
19656,2010,55200
19657,2010,29300
19660,2010,12700
19663,2010,48300
19669,2010,66800
19672,2010,24600
19673,2010,35000
19696,2010,23800
19698,2010,36700
19703,2010,36300
19706,2010,44100
19708,2010,23000
19723,2010,30800
19724,2010,16700
19740,2010,30100
19742,2010,38600
19749,2010,102500
19834,2010,13200
19840,2010,33600
19882,2010,23700
19888,2010,7600
19898,2010,17200
19902,2010,29300
19904,2010,12600
19907,2010,27700
19912,2010,18000
19913,2010,29400
19919,2010,66800
19920,2010,17900
19934,2010,25300
19942,2010,34900
19978,2010,33100
19992,2010,26900
19994,2010,40600
19998,2010,25800
20000,2010,26500
20009,2010,58800
20015,2010,32100
20019,2010,20100
20021,2010,38700
20025,2010,28900
20028,2010,32400
20029,2010,37100
20030,2010,32300
20047,2010,14800
20147,2010,51700
20152,2010,75100
20154,2010,53200
20156,2010,47600
20158,2010,62100
20162,2010,35000
20166,2010,34600
20186,2010,51200
20196,2010,40000
20202,2010,19200
20203,2010,54200
20204,2010,52200
20207,2010,42400
20208,2010,28600
20212,2010,36400
20213,2010,94700
20216,2010,51000
20224,2010,25500
20228,2010,44300
20229,2010,18800
20233,2010,45700
20256,2010,36400
20263,2010,7800
20269,2010,48000
20270,2010,91800
20285,2010,20000
20288,2010,45600
20290,2010,72600
20303,2010,30200
20317,2010,41900
20321,2010,36900
20329,2010,31300
20331,2010,31300
20332,2010,51400
20336,2010,6900
20341,2010,40900
20342,2010,31900
20343,2010,7200
20355,2010,98800
20361,2010,40400
20363,2010,56700
20379,2010,28300
20403,2010,32200
20413,2010,45900
20423,2010,33700
20428,2010,23100
20446,2010,14300
20449,2010,23600
20454,2010,31300
20460,2010,19600
20468,2010,32600
20472,2010,27300
20480,2010,22500
20482,2010,23800
20489,2010,35900
20493,2010,34500
20504,2010,29900
20507,2010,6600
20508,2010,65200
20509,2010,41700
20519,2010,19200
20526,2010,48100
20530,2010,35800
20531,2010,51400
20532,2010,43300
20534,2010,44700
20562,2010,10900
20594,2010,10600
20596,2010,70100
20597,2010,20100
20613,2010,4400
20615,2010,40700
20617,2010,34200
20623,2010,69800
20624,2010,35400
20626,2010,92400
20647,2010,40600
20656,2010,4600
20663,2010,54400
20664,2010,24500
20665,2010,33400
20668,2010,37300
20671,2010,19300
20677,2010,29000
20681,2010,32600
20686,2010,17400
20706,2010,31700
20707,2010,13500
20732,2010,19400
20739,2010,62100
20754,2010,37700
20786,2010,87700
20804,2010,26900
20843,2010,33000
20857,2010,39400
20881,2010,37700
20898,2010,5800
20908,2010,37900
20914,2010,14800
20959,2010,44400
20978,2010,41000
21038,2010,53800
21042,2010,20800
21065,2010,41600
21080,2010,54200
21084,2010,47200
21085,2010,18300
21093,2010,1400
21100,2010,76400
21101,2010,42500
21103,2010,109500
21104,2010,65700
21108,2010,48700
21110,2010,41900
21111,2010,42100
21112,2010,36600
21115,2010,35500
21116,2010,59200
21118,2010,40800
21119,2010,42600
21121,2010,44100
21122,2010,77900
21123,2010,43000
21125,2010,77400
21127,2010,11700
21131,2010,59100
21133,2010,50600
21136,2010,38900
21139,2010,39800
21141,2010,14900
21144,2010,99900
21148,2010,53600
21149,2010,80300
21150,2010,59500
21152,2010,53300
21153,2010,44200
21154,2010,35200
21156,2010,54500
21159,2010,53500
21160,2010,43800
21161,2010,79100
21164,2010,36800
21168,2010,14900
21173,2010,43100
21175,2010,51900
21176,2010,46800
21178,2010,69100
21179,2010,38800
21180,2010,51600
21181,2010,23500
21183,2010,63800
21185,2010,39000
21188,2010,36300
21191,2010,29000
21192,2010,42300
21193,2010,39900
21195,2010,33900
21196,2010,49300
21197,2010,48600
21200,2010,34700
21202,2010,52800
21207,2010,49700
21208,2010,54000
21214,2010,39500
21216,2010,64600
21220,2010,19400
21224,2010,27300
21226,2010,60200
21228,2010,30900
21235,2010,44800
21238,2010,42900
21239,2010,50000
21240,2010,25700
21242,2010,52200
21243,2010,69200
21247,2010,46300
21248,2010,50100
21250,2010,60900
21253,2010,65300
21259,2010,41300
21263,2010,40200
21266,2010,66000
21268,2010,48400
21272,2010,44700
21273,2010,23100
21274,2010,80900
21278,2010,34400
21280,2010,30500
21281,2010,24000
21282,2010,53000
21284,2010,29600
21291,2010,23500
21292,2010,61700
21300,2010,37800
21302,2010,89700
21306,2010,52500
21313,2010,53400
21321,2010,37500
21328,2010,60700
21344,2010,46200
21357,2010,43900
21363,2010,49200
21397,2010,51200
21398,2010,33200
21413,2010,49300
21422,2010,60100
21430,2010,32600
21433,2010,39100
21439,2010,55100
21444,2010,36100
21452,2010,45200
21453,2010,40600
21455,2010,44700
21458,2010,22400
21467,2010,36600
21479,2010,35900
21501,2010,40100
21514,2010,8000
21520,2010,31500
21521,2010,96400
21522,2010,35400
21532,2010,31200
21540,2010,36600
21548,2010,21100
21569,2010,81900
21574,2010,40500
21586,2010,7700
21613,2010,30700
21627,2010,33600
21632,2010,20500
21639,2010,81000
21671,2010,39200
21673,2010,55600
21674,2010,64100
21682,2010,42400
21686,2010,45800
21688,2010,123700
21690,2010,7200
21691,2010,39500
21704,2010,53000
21706,2010,44600
21708,2010,52400
21727,2010,30500
21729,2010,11900
21740,2010,59900
21742,2010,98900
21747,2010,51500
21751,2010,66800
21761,2010,27300
21763,2010,44200
21764,2010,54600
21766,2010,25000
21767,2010,55700
21768,2010,39000
21769,2010,23400
21772,2010,61900
21776,2010,20100
21781,2010,43900
21782,2010,26700
21784,2010,30100
21788,2010,33500
21793,2010,50800
21795,2010,59700
21796,2010,57800
21799,2010,70200
21803,2010,18100
21804,2010,43100
21806,2010,28500
21810,2010,63100
21811,2010,50000
21812,2010,60800
21815,2010,50200
21816,2010,77200
21825,2010,31300
21826,2010,66400
21828,2010,56900
21837,2010,44200
21839,2010,36400
21843,2010,37000
21848,2010,43600
21850,2010,36900
21852,2010,44900
21854,2010,12900
21855,2010,39400
21857,2010,37700
21860,2010,32600
21863,2010,27800
21864,2010,44700
21866,2010,55300
21868,2010,64400
21869,2010,254200
21870,2010,75300
21873,2010,31500
21875,2010,57000
21877,2010,35400
21879,2010,53700
21881,2010,30400
21882,2010,24000
21886,2010,16300
21887,2010,60600
21888,2010,37800
21891,2010,22500
21893,2010,27200
21894,2010,34900
21897,2010,67500
21899,2010,23800
21907,2010,47700
21909,2010,33800
21910,2010,11700
21912,2010,35300
21916,2010,50100
21923,2010,37600
21929,2010,37000
21931,2010,9500
21935,2010,48400
21940,2010,17000
21943,2010,31200
21953,2010,53700
21955,2010,30100
21957,2010,48100
21958,2010,17600
21962,2010,44900
21964,2010,39300
21967,2010,83700
22083,2010,38000
22086,2010,42600
22087,2010,71300
22089,2010,28300
22090,2010,57400
22092,2010,28400
22093,2010,22500
22096,2010,74400
22098,2010,94300
22102,2010,110000
22104,2010,32800
22111,2010,28400
22115,2010,67000
22116,2010,45500
22120,2010,31400
22121,2010,30600
22122,2010,74200
22127,2010,34800
22128,2010,45700
22129,2010,34400
22133,2010,73400
22136,2010,32200
22138,2010,29500
22139,2010,36300
22141,2010,36000
22142,2010,12500
22144,2010,38200
22165,2010,44800
22167,2010,132800
22172,2010,28400
22179,2010,23400
22180,2010,59400
22196,2010,25300
22199,2010,42700
22200,2010,27300
22208,2010,60500
22211,2010,6600
22225,2010,39200
22238,2010,32700
22242,2010,63400
22251,2010,40700
22252,2010,29900
22256,2010,35800
22266,2010,40900
22275,2010,48500
22284,2010,60900
22285,2010,70200
22287,2010,73400
22291,2010,46800
22295,2010,56700
22296,2010,38600
22297,2010,31600
22302,2010,74300
22308,2010,49400
22315,2010,48800
22322,2010,47200
22331,2010,53900
22339,2010,54000
22345,2010,38300
22350,2010,56100
22353,2010,29800
22354,2010,60400
22356,2010,47900
22363,2010,61400
22373,2010,38400
22375,2010,91300
22381,2010,55100
22382,2010,34800
22383,2010,19500
22384,2010,41900
22387,2010,62900
22388,2010,40300
22391,2010,52500
22392,2010,36800
22394,2010,22200
22399,2010,29700
22401,2010,36900
22402,2010,37900
22404,2010,46400
22406,2010,39900
22407,2010,48500
22413,2010,30100
22417,2010,18400
22420,2010,58500
22423,2010,32100
22424,2010,12200
22425,2010,66100
22426,2010,52400
22440,2010,41700
22446,2010,20400
22448,2010,40900
22477,2010,18900
22490,2010,19700
22500,2010,48900
22510,2010,52000
22518,2010,103500
22520,2010,30900
22531,2010,20300
22538,2010,32900
22539,2010,36500
22547,2010,30000
22550,2010,7500
22553,2010,64000
22554,2010,16400
22558,2010,13300
22563,2010,66000
22565,2010,39700
22568,2010,50500
22571,2010,32000
22572,2010,2600
22576,2010,28700
22593,2010,51000
22594,2010,38400
22595,2010,33400
22597,2010,44100
22598,2010,30400
22604,2010,15000
22605,2010,62000
22607,2010,43900
22608,2010,10000
22612,2010,19400
22614,2010,72700
22617,2010,42000
22620,2010,28000
22630,2010,51300
22631,2010,37600
22639,2010,36700
22655,2010,45400
22657,2010,57900
22664,2010,47300
22665,2010,61100
22668,2010,6500
22675,2010,23500
22676,2010,36100
22684,2010,72000
22686,2010,56400
22688,2010,34700
22689,2010,33600
22691,2010,33800
22696,2010,32400
22698,2010,22000
22718,2010,11700
22722,2010,32000
22753,2010,27400
22754,2010,49200
22764,2010,18800
22765,2010,31100
22767,2010,53400
22772,2010,71900
22777,2010,46500
22786,2010,38200
22804,2010,33800
22814,2010,22800
22815,2010,41600
22817,2010,65700
22824,2010,67400
22827,2010,48200
22828,2010,29400
22829,2010,25900
22831,2010,43300
22833,2010,28600
22835,2010,53100
22849,2010,36300
22851,2010,52500
22853,2010,32700
22854,2010,27200
22857,2010,35300
22860,2010,36600
22861,2010,63900
22869,2010,58500
22879,2010,38300
22882,2010,86800
22891,2010,19700
22893,2010,54400
22898,2010,7900
22899,2010,95000
22900,2010,55400
22902,2010,28600
22903,2010,7400
22907,2010,61800
22908,2010,34300
22913,2010,13600
22916,2010,42400
22938,2010,18700
22943,2010,10200
22944,2010,29800
22945,2010,22400
22969,2010,50100
22976,2010,24700
22980,2010,125700
22981,2010,32500
22984,2010,29700
22995,2010,77900
23010,2010,31000
23013,2010,18500
23016,2010,41300
23019,2010,50800
23020,2010,18600
23021,2010,49700
23026,2010,20800
23029,2010,14200
23030,2010,21000
23031,2010,34400
23032,2010,31700
23035,2010,32700
23041,2010,24800
23044,2010,35200
23052,2010,28500
23059,2010,29100
23060,2010,40500
23062,2010,12300
23064,2010,53200
23070,2010,35000
23071,2010,43300
23074,2010,31500
23079,2010,68900
23088,2010,28600
23092,2010,50000
23094,2010,19000
23095,2010,30200
23101,2010,34000
23104,2010,23900
23105,2010,65600
23111,2010,66600
23112,2010,31100
23119,2010,69100
23121,2010,41500
23122,2010,46700
23130,2010,42400
23132,2010,20900
23135,2010,62600
23137,2010,81900
23139,2010,53000
23140,2010,39300
23142,2010,68700
23144,2010,45100
23145,2010,52100
23148,2010,35600
23151,2010,42700
23152,2010,85100
23163,2010,49200
23171,2010,53100
23179,2010,10500
23187,2010,56900
23188,2010,34600
23189,2010,20400
23191,2010,19500
23192,2010,55200
23196,2010,53800
23197,2010,64400
23199,2010,14100
23200,2010,16600
23206,2010,9900
23208,2010,12000
23229,2010,10100
23246,2010,26200
23247,2010,16700
23262,2010,47300
23265,2010,21300
23269,2010,23200
23283,2010,41600
23288,2010,23700
23301,2010,20500
23302,2010,33300
23307,2010,27800
23308,2010,29900
23312,2010,51000
23314,2010,33400
23319,2010,68500
23320,2010,70800
23324,2010,14900
23326,2010,55800
23332,2010,40800
23337,2010,37000
23346,2010,20200
23348,2010,59600
23354,2010,64000
23355,2010,43300
23358,2010,86700
23359,2010,15100
23361,2010,49600
23366,2010,45600
23372,2010,28800
23376,2010,46600
23377,2010,46800
23378,2010,57200
23382,2010,51800
23383,2010,42400
23391,2010,22100
23403,2010,34100
23412,2010,14400
23428,2010,32900
23439,2010,45100
23449,2010,42800
23452,2010,47500
23460,2010,82900
23462,2010,33400
23485,2010,60700
23486,2010,34100
23492,2010,39700
23502,2010,32100
23503,2010,37500
23507,2010,72500
23533,2010,35800
23541,2010,51300
23542,2010,54400
23549,2010,59400
23550,2010,42900
23551,2010,50100
23554,2010,28900
23555,2010,43400
23556,2010,37200
23557,2010,15800
23562,2010,40200
23563,2010,63600
23565,2010,44700
23566,2010,95100
23571,2010,13100
23572,2010,54800
23585,2010,35200
23595,2010,35100
23598,2010,27000
23722,2010,16600
23729,2010,36200
23730,2010,52900
23732,2010,27300
23741,2010,36100
23745,2010,27700
23758,2010,21500
23759,2010,27500
23760,2010,36600
23762,2010,14200
23763,2010,62400
23767,2010,15900
23768,2010,22100
23775,2010,42900
23780,2010,6000
23786,2010,31700
23787,2010,50500
23788,2010,59400
23789,2010,16200
23791,2010,29700
23793,2010,48000
23806,2010,55600
23812,2010,19500
23815,2010,18100
23826,2010,37900
23836,2010,46300
23847,2010,56500
23849,2010,38700
23852,2010,19800
23858,2010,33100
23861,2010,17900
23862,2010,9900
23864,2010,53200
23866,2010,40300
23867,2010,48100
23868,2010,59000
23879,2010,19500
23881,2010,81900
23884,2010,27200
23890,2010,12200
23891,2010,23300
23899,2010,56200
23902,2010,60200
23903,2010,47200
23908,2010,26700
23909,2010,12000
23912,2010,44800
23913,2010,27100
23914,2010,23300
23915,2010,41600
23925,2010,30400
23931,2010,37800
23932,2010,75500
23937,2010,32500
23939,2010,37900
23942,2010,59300
23945,2010,4300
23947,2010,47100
23951,2010,13600
23952,2010,4900
23953,2010,35100
23955,2010,24500
23966,2010,50200
23967,2010,51200
23968,2010,15000
24197,2010,96700
24198,2010,26600
24210,2010,19100
24219,2010,25400
24222,2010,56900
24225,2010,14800
24226,2010,21900
24230,2010,32200
24232,2010,27000
24233,2010,30200
24237,2010,48900
24240,2010,27400
24249,2010,44700
24252,2010,22200
24256,2010,23200
24257,2010,22500
24260,2010,25800
24263,2010,21000
24266,2010,22100
24272,2010,12200
24273,2010,48100
24274,2010,37500
24275,2010,99300
24278,2010,19700
24281,2010,16300
24285,2010,46500
24293,2010,62500
24643,2010,72900
24645,2010,45500
24646,2010,25600
24662,2010,37100
24663,2010,64800
24665,2010,32400
24666,2010,65200
24675,2010,37000
24680,2010,15100
24681,2010,28100
24685,2010,58400
24689,2010,50300
24691,2010,31500
24694,2010,58800
24698,2010,4800
24701,2010,15200
24704,2010,40600
24706,2010,13900
24707,2010,34600
24709,2010,69700
24710,2010,35100
24711,2010,38200
24715,2010,57500
24716,2010,80100
24718,2010,52600
24719,2010,54300
24720,2010,56500
24723,2010,55900
24728,2010,24700
24733,2010,41700
24742,2010,56500
24745,2010,48800
24753,2010,204300
24754,2010,20400
24755,2010,39500
24757,2010,44500
24759,2010,32400
24760,2010,18000
24761,2010,51400
24768,2010,71100
24778,2010,61600
24782,2010,40700
24789,2010,58700
24791,2010,47500
24797,2010,65100
24799,2010,70500
24801,2010,46200
24808,2010,18000
24810,2010,6600
24812,2010,37700
24815,2010,76300
24820,2010,53500
24824,2010,40600
24828,2010,65100
24830,2010,31200
24833,2010,30100
27257,2010,54700
27258,2010,48000
27259,2010,55200
27264,2010,45900
27269,2010,36400
27270,2010,31800
27276,2010,52400
27277,2010,23000
27278,2010,35100
27280,2010,25000
27281,2010,34300
27282,2010,48200
27285,2010,12700
27298,2010,67200
27300,2010,30200
27304,2010,97200
27306,2010,54500
27309,2010,21400
27754,2010,19100
27755,2010,34000
27756,2010,47800
27758,2010,52800
27770,2010,37900
27779,2010,65500
27784,2010,48500
27785,2010,47600
27786,2010,46500
27789,2010,61500
27790,2010,29900
27792,2010,54800
27793,2010,33000
27794,2010,33100
27795,2010,98000
27796,2010,42400
27797,2010,16700
27802,2010,114800
27807,2010,48900
27808,2010,72300
27809,2010,26200
27813,2010,33600
27821,2010,42900
27822,2010,42600
27823,2010,115800
27855,2010,41300
27857,2010,20700
27859,2010,8900
27865,2010,36500
27873,2010,32500
27875,2010,2500
27880,2010,35100
27891,2010,16600
27898,2010,32500
27905,2010,49300
27912,2010,13700
27914,2010,65800
27920,2010,41000
27928,2010,7100
27944,2010,25500
27945,2010,29600
27946,2010,4400
27949,2010,31300
27953,2010,31500
27958,2010,45600
27962,2010,38500
27963,2010,35400
27966,2010,18200
27968,2010,26900
27974,2010,70500
27976,2010,71100
28205,2010,15700
28208,2010,66400
28210,2010,122500
28212,2010,9100
28213,2010,40400
28219,2010,22300
28220,2010,31100
28221,2010,23000
28222,2010,16100
28223,2010,37700
28224,2010,84800
28225,2010,51700
28226,2010,25500
28227,2010,29600
28236,2010,51700
28237,2010,38900
28246,2010,38200
28248,2010,75100
28258,2010,10500
28261,2010,66300
28266,2010,30500
28269,2010,22200
28272,2010,78200
28273,2010,12000
28275,2010,23900
28276,2010,35900
28277,2010,26000
28278,2010,26600
28284,2010,36100
28285,2010,32400
28287,2010,62100
28289,2010,54900
28290,2010,75500
28307,2010,30100
28319,2010,44800
28325,2010,89000
28327,2010,20500
28333,2010,85800
28335,2010,54500
28343,2010,53000
28344,2010,117000
28353,2010,58200
28356,2010,85800
28357,2010,28200
28364,2010,56900
28368,2010,38600
28374,2010,38700
28383,2010,23200
28389,2010,33200
28393,2010,56500
28398,2010,27300
28405,2010,17700
28407,2010,56200
28413,2010,24200
28414,2010,10800
28437,2010,18500
28446,2010,55700
28454,2010,48300
28456,2010,36900
28457,2010,42300
28460,2010,36000
28462,2010,41800
28465,2010,46300
28467,2010,97600
28468,2010,35400
28469,2010,116700
28470,2010,37000
28476,2010,64200
28479,2010,28100
28480,2010,24800
28486,2010,47100
28489,2010,45800
28491,2010,40400
28493,2010,34100
28496,2010,42500
28499,2010,18000
28500,2010,32800
28502,2010,32800
28503,2010,60300
28505,2010,32300
28510,2010,37400
28517,2010,75100
28521,2010,24700
28522,2010,33400
28523,2010,31600
28526,2010,21100
28527,2010,43200
28529,2010,22300
28534,2010,41000
28535,2010,33200
28536,2010,33000
28537,2010,21000
28538,2010,58100
28539,2010,52200
28541,2010,21300
28542,2010,48900
28543,2010,36700
28544,2010,27900
28547,2010,37700
28557,2010,58000
28559,2010,51700
28560,2010,40800
28561,2010,48800
28563,2010,52700
28564,2010,29700
28569,2010,39600
28575,2010,15300
28578,2010,6100
28582,2010,53100
28583,2010,31100
28584,2010,32800
28587,2010,42700
28590,2010,43600
28601,2010,35900
28602,2010,7500
28608,2010,32900
28609,2010,48900
28611,2010,62100
28619,2010,27800
28620,2010,28900
28622,2010,69100
28626,2010,67500
28631,2010,53100
28636,2010,20400
28641,2010,44900
28816,2010,45300
28818,2010,27600
28822,2010,81200
28824,2010,21100
28826,2010,31200
28827,2010,44800
28828,2010,48200
28838,2010,4100
28839,2010,54700
28845,2010,79800
28846,2010,39600
28847,2010,45700
28850,2010,45200
28853,2010,34200
28854,2010,48600
28858,2010,80700
28860,2010,48100
28861,2010,61400
28871,2010,66900
28872,2010,39300
28873,2010,55800
28874,2010,27300
28881,2010,69200
28882,2010,30500
28884,2010,42900
28886,2010,78000
28893,2010,36100
28895,2010,8800
28896,2010,32400
28899,2010,50100
28900,2010,27900
28904,2010,88600
28913,2010,30000
28917,2010,70500
28919,2010,45300
28921,2010,36900
28925,2010,32000
28929,2010,81000
28941,2010,24200
28943,2010,33500
28945,2010,27300
28947,2010,50500
28953,2010,79000
28956,2010,41800
28961,2010,41400
28962,2010,63000
28966,2010,33800
28968,2010,23200
28972,2010,69900
28973,2010,41100
28977,2010,24600
28979,2010,33900
28980,2010,57400
28986,2010,9500
28987,2010,33700
28989,2010,20300
28996,2010,46600
29004,2010,58300
29012,2010,43500
29020,2010,51600
29024,2010,36600
29030,2010,6700
29043,2010,1600
29044,2010,47200
29051,2010,55900
29052,2010,48400
29055,2010,9200
29061,2010,108500
29063,2010,39300
29070,2010,58600
29072,2010,49000
29073,2010,25300
29074,2010,65900
29075,2010,44300
29076,2010,36400
29077,2010,36600
29078,2010,20700
29081,2010,59800
29082,2010,33400
29083,2010,12900
29084,2010,35600
29086,2010,48700
29087,2010,19300
29088,2010,21500
29089,2010,26100
29093,2010,19000
29095,2010,56600
29096,2010,42900
29097,2010,36500
29098,2010,41900
29099,2010,43500
29100,2010,29200
29102,2010,33600
29103,2010,42800
29105,2010,41300
29107,2010,52200
29110,2010,24900
29111,2010,25000
29112,2010,32100
29113,2010,24400
29114,2010,44300
29115,2010,42300
29118,2010,34200
29119,2010,22900
29120,2010,66200
29121,2010,34200
29122,2010,36700
29123,2010,22400
29124,2010,50400
29125,2010,20600
29126,2010,29300
29127,2010,48200
29128,2010,34200
29129,2010,16200
29130,2010,63300
29131,2010,48800
29133,2010,13700
29144,2010,60400
29146,2010,58400
29154,2010,38700
29157,2010,31600
29158,2010,44500
29159,2010,40900
29160,2010,30600
29161,2010,21500
29162,2010,29900
29163,2010,45000
29164,2010,49500
29167,2010,48000
29168,2010,9400
29169,2010,76300
29170,2010,55500
29171,2010,50700
29175,2010,26100
29176,2010,26500
29178,2010,56100
29179,2010,35100
29180,2010,32900
29185,2010,23500
29195,2010,46000
29209,2010,50700
29210,2010,12000
29218,2010,64300
29219,2010,30300
29226,2010,40400
29230,2010,53500
29246,2010,25000
29249,2010,31300
29257,2010,45600
29266,2010,25500
29270,2010,30000
29276,2010,19100
29278,2010,32000
29281,2010,39800
29282,2010,29900
29283,2010,40400
29284,2010,13200
29285,2010,35900
29286,2010,5900
29292,2010,56300
29295,2010,22700
29298,2010,65900
29310,2010,71600
29318,2010,23700
29321,2010,37600
29353,2010,56000
29363,2010,49000
29364,2010,33500
29365,2010,17700
29368,2010,37900
29378,2010,34200
29381,2010,31900
29382,2010,43300
29384,2010,15200
29387,2010,39100
29392,2010,24900
